source,periodType,date,instrument,period,uom,value
GFI,QUARTERLY,2023-06-19,TD25,2024-01-01,PMT,36.0
GFI,QUARTERLY,2023-06-19,TD22,2024-01-01,LSM,30.740741
GFI,QUARTERLY,2023-06-19,TD19,2024-01-01,PMT,15.2
GFI,QUARTERLY,2023-06-19,TD3,2024-04-01,PMT,11.55
GFI,QUARTERLY,2023-06-19,TD20,2024-04-01,PMT,13.8
GFI,QUARTERLY,2023-06-19,TD7,2024-04-01,PMT,10.3
GFI,QUARTERLY,2023-06-19,TD8,2024-04-01,PMT,20.3
GFI,QUARTERLY,2023-06-19,TD25,2024-04-01,PMT,29.8
GFI,QUARTERLY,2023-06-19,TD22,2024-04-01,LSM,27.037037
GFI,QUARTERLY,2023-06-19,TD19,2024-04-01,PMT,14.8
GFI,QUARTERLY,2023-06-19,TD3,2024-07-01,PMT,11.2
GFI,QUARTERLY,2023-06-19,TD20,2024-07-01,PMT,12.25
GFI,QUARTERLY,2023-06-19,TD7,2024-07-01,PMT,10.2
GFI,QUARTERLY,2023-06-19,TD8,2024-07-01,PMT,20.2
GFI,QUARTERLY,2023-06-19,TD25,2024-07-01,PMT,29.5
GFI,QUARTERLY,2023-06-19,TD22,2024-07-01,LSM,26.481481
GFI,QUARTERLY,2023-06-19,TD19,2024-07-01,PMT,14.7
GFI,QUARTERLY,2023-06-19,TD3,2024-10-01,PMT,14.55
GFI,QUARTERLY,2023-06-19,TD20,2024-10-01,PMT,15.5
GFI,QUARTERLY,2023-06-19,TD7,2024-10-01,PMT,10.8
GFI,QUARTERLY,2023-06-19,TD8,2024-10-01,PMT,20.8
GFI,QUARTERLY,2023-06-19,TD25,2024-10-01,PMT,33.3
GFI,QUARTERLY,2023-06-19,TD22,2024-10-01,LSM,34.259259
GFI,QUARTERLY,2023-06-19,TD19,2024-10-01,PMT,15.3
GFI,QUARTERLY,2023-06-19,TD3,2025-01-01,PMT,12.0
GFI,QUARTERLY,2023-06-19,TD20,2025-01-01,PMT,14.0
GFI,QUARTERLY,2023-06-19,TD7,2025-01-01,PMT,10.25
GFI,QUARTERLY,2023-06-19,TD8,2025-01-01,PMT,20.3
