"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","63.90","106.94","132.50","177.43","192.22","8390000.00","176.22","197.22","201.79","218.06","234.44","209.38","231.88","288.57","4212500.00","106.94","306.07","5025000.00","65.29","68.60","127.36"
"BITR Change","-1.10","0.27","2.81","-1.21","3.61","-75000.00","7.22","-3.06","-2.50","0.84","-8.89","-15.00","-3.43","-1.79","-62500.00","0.27","-2.86","-518750.00","0.21","0.80","-1.21"
"MTD","65.36","107.08","132.64","180.50","172.61","8535000.00","168.74","199.22","207.64","217.28","255.61","234.25","240.68","294.01","4241666.80","107.08","308.13","5720000.00","65.41","66.88","124.41"
"MTD Change","-0.99","-0.70","-3.07","-3.00","25.94","-135000.00","3.74","-0.78","-15.93","0.89","-31.06","-23.88","-13.08","-4.92","-0.20","-0.70","-2.94","-505000.00","-0.73","2.28","3.99"
"Apr-24","65.00","111.00","137.00","187.00","192.50","8.90","163.00","222.00","216.00","230.00","248.10","208.15","250.00","290.00","48.00","111.00","308.00","6.30","67.00","67.00","126.77"
"May-24","66.25","111.50","145.00","184.00","190.00","9.05","155.00","227.00","206.00","215.00","252.50","211.00","240.00","270.00","42.50","111.50","295.00","5.80","67.00","66.00","124.00"
"Jun-24","62.50","104.50","138.00","166.00","181.00","8.55","140.00","209.00","175.50","200.00","230.00","208.00","225.00","250.00","38.00","104.50","295.00","5.30","66.00","65.00","122.00"
"Jul-24","61.25","97.00","134.00","151.00","172.00","8.35","136.00","200.00","164.00","170.00","205.00","206.00","215.00","225.00","35.00","97.00","290.00","4.70","66.00","65.00","122.00"
"Aug-24","60.75","93.50","132.00","145.00","165.00","8.25","131.00","199.00","162.00","150.00","184.00","204.00","205.00","200.00","34.00","93.50","285.00","4.55","66.00","67.00","122.00"
"Q2-24","64.58","109.00","140.00","179.00","187.83","8.83","152.67","219.33","199.17","215.00","243.53","209.05","238.33","270.00","42.83","109.00","299.33","5.80","66.67","66.00","124.26"
"Q3-24","61.33","95.00","135.00","149.00","169.00","8.33","135.00","199.00","164.00","160.00","195.00","204.00","205.00","215.83","34.00","95.00","285.00","4.70","66.33","66.67","122.00"
"Q4-24","73.00","110.00","146.00","160.00","186.50","9.88","145.00","202.50","175.00","170.00","235.00","200.00","210.00","230.00","34.50","110.00","275.00","4.95","71.50","73.00","128.00"
"Cal25","14.45","93.53","10.80","22.70","34.25","33.33","14.75","28.45","30.00","10.50","14.25","41.50","40.00","37.25","32.00","16.05","28.50","4.10","63.50","67.00","120.25"
"Cal26","13.45","89.16","10.30","22.20","32.10","30.74","14.35","26.35","28.00","10.00","13.50","38.75","39.00","37.00","32.00","15.30","27.35","3.80","63.50","67.00","120.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
