"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","43.10","91.78","125.00","139.64","191.33","7167500.00","143.56","127.19","166.07","150.00","204.44","111.88","125.81","160.00","3087500.00","91.78","198.57","3387500.00","50.17","55.75","101.00"
"BITR Change","-0.25","-0.28","1.25","-0.72","-0.56","-2500.00","0.45","0.31","7.86","0.28","32.22","0.32","2.00","0.00","0.00","-0.28","0.00","-31250.00","-0.17","0.00","0.17"
"MTD","43.92","87.92","125.10","139.52","152.42","7193125.00","144.03","121.10","143.48","153.40","163.89","110.94","121.25","160.00","3119791.50","87.92","189.82","3428125.00","50.13","56.89","102.31"
"MTD Change","-0.19","1.38","-0.17","0.28","13.16","-7708.33","-0.31","1.93","4.91","-1.23","2.78","0.21","0.85","0.00","-10763.83","1.38","2.92","-3125.00","0.07","-0.38","-0.49"
"Dec-24","46.50","90.00","133.00","140.00","160.00","7.00","152.50","137.50","178.00","160.00","205.60","117.35","135.00","180.00","2.88","90.00","200.00","3.60","50.75","56.00","100.54"
"Jan-25","51.98","87.41","132.26","146.76","158.57","7.35","144.72","137.14","155.31","172.29","195.15","127.12","176.83","198.59","2.66","87.41","198.31","3.40","48.25","54.00","100.00"
"Feb-25","54.05","85.08","126.70","143.10","149.52","7.65","140.06","134.93","143.05","164.96","179.00","130.63","174.54","195.87","2.62","85.08","198.31","3.45","48.25","54.00","98.50"
"Mar-25","54.74","82.75","121.14","139.43","139.52","7.75","135.39","133.67","137.60","157.62","176.99","132.91","172.25","193.14","2.58","82.75","200.42","3.50","48.25","54.00","97.00"
"Apr-25","55.20","78.09","120.52","138.43","132.86","7.80","129.79","130.20","129.43","150.29","176.99","122.98","171.10","190.42","2.50","78.09","201.27","3.40","51.00","53.00","99.00"
"Q1-25","53.59","85.08","126.70","143.10","149.21","7.58","140.06","135.25","145.32","164.96","183.71","130.22","174.54","195.87","2.62","85.08","199.02","3.45","51.00","54.00","98.50"
"Q2-25","54.97","75.47","119.28","137.09","130.95","7.75","126.05","129.57","124.89","142.96","173.62","121.95","169.95","187.70","2.50","75.47","201.27","3.30","51.00","53.00","99.00"
"Q3-25","50.14","66.43","115.57","133.42","117.86","7.10","123.72","119.80","116.03","139.30","152.09","117.40","169.50","186.34","2.48","66.43","183.54","3.20","53.00","57.00","101.00"
"Cal25","11.90","76.34","10.11","21.00","27.77","28.64","14.25","20.20","28.73","10.50","12.82","29.66","37.25","35.25","2.56","13.10","23.11","3.30","52.75","57.25","101.50"
"Cal26","11.50","73.43","10.00","20.75","25.30","27.59","14.20","19.20","27.40","10.00","12.30","29.00","36.50","34.75","2.56","12.60","23.00","3.25","56.50","59.75","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
