"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","48.70","72.47","125.83","138.50","120.00","7372500.00","145.11","146.88","148.57","178.06","285.56","109.69","119.88","159.93","2795833.00","72.47","171.43","3181250.00","51.67","58.75","105.25"
"BITR Change","-4.80","-0.42","-4.06","0.71","-7.50","-57500.00","0.00","-0.93","-5.72","4.17","1.67","-0.31","-0.06","0.00","75000.00","-0.42","-5.00","75000.00","0.17","0.50","0.17"
"MTD","52.30","81.04","126.61","149.29","133.06","7465972.22","126.75","103.54","161.23","134.26","142.18","108.13","119.33","159.80","2759490.72","81.04","170.00","3196739.61","49.79","57.27","103.19"
"MTD Change","-4.22","-16.35","-3.39","-3.28","-44.28","-734897.34","-31.38","13.96","-0.90","3.42","9.47","-23.50","-28.02","-20.79","-51179.58","-16.35","-37.56","-870739.74","-10.24","-4.37","-11.04"
"Nov-24","51.90","80.18","128.00","148.00","127.75","7.45","130.00","110.00","160.75","140.00","160.00","108.82","120.00","160.00","2.77","80.18","171.00","3.20","50.11","57.53","103.48"
"Dec-24","51.00","82.25","137.50","140.00","147.25","7.15","155.00","150.25","164.75","170.00","220.00","126.00","135.00","180.00","2.88","82.25","185.00","3.60","57.00","57.00","108.00"
"Jan-25","53.13","84.21","132.26","146.76","150.95","7.40","144.72","142.50","148.73","172.29","201.88","135.39","176.83","198.59","2.66","84.21","215.19","3.90","52.00","59.00","101.00"
"Feb-25","53.36","81.29","126.70","143.10","147.38","7.45","140.06","136.82","140.55","164.96","191.12","136.42","174.54","195.87","2.62","81.29","206.75","3.65","49.00","59.00","100.00"
"Mar-25","53.59","78.38","121.14","139.43","142.38","7.45","135.39","134.93","137.83","157.62","188.43","137.45","172.25","193.14","2.58","78.38","198.31","3.40","52.00","59.00","99.00"
"Q1-25","53.36","81.29","126.70","143.10","146.90","7.43","140.06","138.08","142.37","164.96","193.81","136.42","174.54","195.87","2.62","81.29","206.75","3.65","51.00","59.00","100.00"
"Q2-25","53.59","74.01","119.28","137.09","131.43","7.45","126.05","130.83","121.71","142.96","182.37","126.50","169.95","187.70","2.50","74.01","198.31","3.40","51.50","57.00","100.00"
"Q3-25","50.83","64.69","115.57","133.42","116.67","7.10","123.72","113.49","115.12","139.30","152.09","122.16","169.50","186.34","2.48","64.69","187.76","3.30","54.00","62.00","104.00"
"Cal25","11.85","74.30","10.11","21.00","27.65","28.13","14.25","20.15","28.30","10.50","13.15","30.84","37.25","35.25","2.56","12.75","23.50","3.40","53.50","61.75","103.50"
"Cal26","11.40","72.84","10.00","20.75","25.60","27.04","14.20","19.20","27.60","10.00","12.30","30.00","36.50","34.75","2.56","12.50","23.25","3.25","56.50","59.75","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
