"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","57.65","93.61","107.92","139.14","135.56","7247500.00","117.39","149.06","84.64","181.39","179.44","145.31","149.69","204.64","2869000.00","93.61","205.71","3425000.00","45.58","48.25","92.00"
"BITR Change","0.85","3.61","-1.25","1.07","-4.72","-7500.00","-1.83","3.75","0.35","6.67","-3.34","4.06","-0.62","-0.50","4000.00","3.61","-1.43","28125.00","2.42","0.25","0.83"
"MTD","57.26","87.90","108.87","137.83","145.06","7538571.43","121.23","144.20","85.92","182.14","167.74","138.39","154.19","196.92","2862595.14","87.90","212.45","3410714.29","45.31","48.64","92.61"
"MTD Change","-0.02","1.56","-0.38","0.31","-2.85","-114928.57","-1.17","1.20","-0.58","-1.64","5.35","1.95","-1.67","3.19","1761.94","1.56","-2.41","89.29","-0.37","-0.21","-0.41"
"Mar-25","59.00","91.50","110.00","139.50","134.75","7.70","130.00","143.00","104.00","170.00","172.00","142.07","140.00","185.00","2.58","91.50","201.00","3.45","47.14","51.00","94.36"
"Apr-25","58.50","88.50","110.00","140.00","133.60","8.05","123.25","144.00","123.00","160.00","160.00","135.00","150.00","185.00","2.50","88.50","187.00","3.25","50.00","51.00","101.00"
"May-25","57.00","82.00","107.25","134.00","122.75","7.75","118.00","141.00","125.00","150.00","155.00","129.00","160.00","183.00","2.50","82.00","181.00","3.10","51.00","51.00","103.00"
"Jun-25","57.00","80.00","106.00","130.00","117.75","7.65","118.00","138.00","124.00","140.00","153.00","123.00","170.50","181.00","2.50","80.00","175.00","3.05","52.50","51.00","104.00"
"Jul-25","53.00","73.00","106.00","125.00","113.75","7.30","117.50","122.00","119.00","129.75","147.50","113.50","171.25","175.00","2.48","73.00","175.00","3.00","53.00","55.00","104.00"
"Q2-25","57.50","83.50","107.75","134.67","124.70","7.82","119.75","141.00","124.00","150.00","156.00","129.00","160.17","183.00","2.50","83.50","181.00","3.13","51.17","51.00","102.67"
"Q3-25","50.25","67.00","106.00","125.00","110.75","6.90","117.50","122.00","114.00","129.75","147.50","111.50","171.25","175.00","2.48","67.00","175.00","2.95","55.50","55.00","105.50"
"Q4-25","58.25","75.00","126.00","144.00","114.75","8.05","135.25","123.00","118.75","157.00","175.00","106.50","180.50","190.00","2.64","75.00","183.50","3.05","57.50","59.00","110.00"
"Cal26","10.90","69.20","10.00","20.75","22.54","25.88","14.20","16.75","22.10","10.00","12.47","23.00","34.75","34.75","2.56","11.75","22.29","3.25","54.50","55.00","107.00"
"Cal27","10.70","68.32","9.80","20.50","22.56","25.00","13.75","16.60","21.80","9.75","12.15","22.45","36.00","34.50","2.48","11.60","22.20","3.10","52.00","55.00","107.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
