"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","70.55","88.06","120.42","150.36","146.94","6842500.00","137.94","123.75","125.00","155.83","132.78","215.00","220.63","201.79","2975000.00","88.06","336.43","4900000.00","84.33","68.00","126.33"
"BITR Change","5.25","-3.33","0.00","9.29","-10.28","242500.00","2.22","-5.00","10.71","-3.61","2.22","48.12","51.25","6.65","46000.00","-3.33","49.29","1012500.00","2.33","1.50","3.17"
"MTD","49.58","84.60","122.36","135.63","157.24","6389607.42","131.94","133.28","117.83","162.48","138.61","158.07","159.61","199.05","2878750.00","84.60","216.70","3710156.25","72.01","64.84","120.49"
"MTD Change","1.91","0.31","-0.18","1.34","-0.94","41172.05","0.55","-0.87","0.65","-0.60","-0.53","5.17","5.55","0.25","8750.00","0.31","10.88","108167.61","1.12","0.29","0.53"
"Jun-25","58.76","86.50","124.00","137.00","149.75","6.80","131.00","134.56","124.00","155.00","160.00","176.05","160.00","190.00","2.72","86.50","248.00","3.80","78.00","66.00","124.57"
"Jul-25","60.00","82.50","118.00","135.00","129.22","7.15","120.00","138.00","135.00","129.75","177.00","165.00","155.00","175.00","2.48","82.50","255.00","4.00","79.00","63.00","124.00"
"Aug-25","54.50","76.75","111.00","132.00","120.72","6.70","116.00","128.00","120.00","129.75","155.00","144.00","152.00","172.00","2.48","76.75","225.00","3.80","68.50","60.00","118.00"
"Sep-25","55.75","77.00","114.50","130.00","120.72","7.00","124.00","125.50","116.00","129.75","148.00","129.00","158.00","178.00","2.48","77.00","205.00","3.60","66.50","60.00","116.00"
"Oct-25","60.50","81.00","120.00","135.00","132.22","7.60","130.00","127.50","117.00","157.00","168.00","128.00","166.00","187.00","2.64","81.00","184.00","3.70","66.00","60.00","116.00"
"Q3-25","56.75","78.75","114.50","132.33","123.55","6.95","120.00","130.50","123.67","129.75","160.00","146.00","155.00","175.00","2.48","78.75","228.33","3.20","71.33","61.00","119.33"
"Q4-25","63.75","86.00","125.00","140.00","134.22","8.00","135.00","129.50","120.00","157.00","176.00","127.00","170.00","190.00","2.64","86.00","188.00","3.90","66.00","60.00","116.00"
"Q1-26","60.03","74.20","104.99","140.85","119.50","7.85","132.65","125.08","119.62","146.86","163.32","120.02","164.50","193.57","2.62","74.20","176.15","3.70","55.00","55.00","106.00"
"Cal26","12.07","69.27","10.00","20.70","23.20","26.20","14.20","18.45","22.56","10.00","11.43","27.25","34.75","34.75","2.56","11.76","20.05","3.25","56.25","56.50","107.50"
"Cal27","11.15","64.78","9.80","20.50","21.91","24.81","13.75","16.60","19.50","9.75","11.10","24.25","34.50","34.50","2.48","11.00","19.60","3.40","48.00","56.50","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
