"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","59.45","102.22","130.00","","185.56","8690000.00","193.33","179.38","132.86","170.00","221.11","153.44","","","3040000.00","102.22","231.79","3956251.00","54.43","58.25","107.75"
"BITR Change","-0.05","-0.56","-0.63","","-3.33","27500.00","-1.78","-6.25","-2.85","-23.33","-15.28","-0.94","","","45000.00","-0.56","-5.71","-37499.00","-0.15","3.88","2.75"
"MTD","60.30","95.47","111.45","143.59","150.89","7837500.00","136.53","162.81","104.83","192.84","212.20","158.90","160.45","202.99","2985769.81","95.47","232.76","3823426.90","53.10","52.76","101.60"
"MTD Change","3.02","9.12","2.20","6.08","2.98","184000.00","14.13","19.81","18.33","9.07","49.81","22.46","4.59","9.26","124936.61","9.12","17.90","412801.90","7.42","3.91","8.58"
"Mar-25","60.30","95.45","111.45","144.00","146.90","7.85","136.50","163.00","105.00","193.00","213.00","159.00","160.50","202.50","2.96","95.45","233.00","3.80","53.15","52.57","101.27"
"Apr-25","61.00","92.00","123.00","140.00","158.65","8.55","150.00","163.50","135.00","175.00","174.00","146.00","150.00","185.00","2.64","92.00","195.00","3.50","54.00","55.00","107.50"
"May-25","59.50","83.50","118.00","134.00","143.65","8.30","140.00","148.50","131.25","160.00","163.00","134.00","160.00","183.00","2.58","83.50","187.50","3.25","55.50","56.00","108.00"
"Jun-25","57.25","79.50","110.00","130.00","132.15","7.90","130.00","137.25","128.25","140.00","159.00","130.00","170.50","181.00","2.52","79.50","180.00","3.15","55.00","57.00","108.00"
"Jul-25","55.00","79.50","103.00","125.00","122.65","7.65","112.00","121.00","125.00","129.75","147.50","123.00","171.25","175.00","2.48","79.50","170.00","3.10","55.00","57.00","109.00"
"Q2-25","59.25","85.00","117.00","134.67","144.82","8.25","140.00","149.75","131.50","158.33","165.33","136.67","160.17","183.00","2.58","85.00","187.50","3.30","54.83","56.00","107.83"
"Q3-25","51.50","73.50","103.00","125.00","116.65","7.15","112.00","121.00","120.00","129.75","147.50","121.00","171.25","175.00","2.48","73.50","170.00","3.05","55.50","58.00","109.00"
"Q4-25","60.00","80.00","121.00","144.00","124.65","8.25","130.00","124.50","128.00","157.00","179.00","110.00","180.50","190.00","2.64","80.00","177.00","3.20","57.50","61.00","113.00"
"Cal26","10.95","69.20","10.00","20.75","22.69","25.93","14.20","16.60","22.10","10.00","12.47","24.10","34.75","34.75","2.56","11.75","19.75","3.25","55.50","56.00","108.00"
"Cal27","10.65","68.32","9.80","20.50","21.73","25.00","13.75","16.60","21.80","9.75","12.15","23.00","36.00","34.50","2.48","11.60","19.50","3.10","52.75","56.00","108.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
