"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","48.90","85.56","121.67","156.86","142.78","7218500.00","133.28","97.19","232.14","122.22","130.56","140.94","152.50","206.43","2870000.00","85.56","203.93","3850000.00","78.83","71.56","127.33"
"BITR Change","-0.70","-1.66","-0.41","-4.57","-1.94","-170000.00","-0.69","-2.81","-0.72","-4.72","-23.33","-0.31","-2.81","-2.86","0.00","-1.66","-4.64","-68750.00","-0.67","2.31","2.42"
"MTD","48.90","85.56","121.67","156.86","142.78","7218500.00","133.28","97.19","232.14","122.22","130.56","140.94","152.50","206.43","2870000.00","85.56","203.93","3850000.00","78.83","71.56","127.33"
"MTD Change","","","","","","","","","","","","","","","","","","","","",""
"Jul-25","48.75","79.50","118.00","140.00","130.87","7.20","125.00","118.00","147.00","129.75","155.00","135.00","172.50","175.00","2.72","79.50","190.00","4.00","72.00","70.00","126.00"
"Aug-25","50.00","71.00","111.00","137.50","120.87","7.10","121.00","117.00","121.00","129.75","141.00","132.00","159.50","172.00","2.64","71.00","185.00","3.80","64.50","65.00","120.00"
"Sep-25","54.00","73.50","114.50","135.00","119.87","7.60","129.00","116.00","116.00","129.75","139.00","127.00","152.50","178.00","2.56","73.50","180.00","3.60","63.50","65.00","120.00"
"Oct-25","58.50","80.00","120.00","138.00","126.37","8.25","132.50","118.00","111.00","157.00","159.00","125.50","166.00","187.00","2.68","80.00","176.00","3.80","64.00","65.00","119.50"
"Nov-25","59.50","85.75","125.00","143.00","134.37","8.40","137.50","122.00","121.00","157.00","170.00","124.50","170.00","190.00","2.80","85.75","180.00","4.00","64.00","65.00","119.50"
"Q3-25","50.92","74.67","114.50","137.50","123.87","7.30","125.00","117.00","128.00","129.75","145.00","131.33","162.50","175.00","2.64","74.67","185.00","3.80","66.67","66.67","122.00"
"Q4-25","60.00","85.25","125.00","143.00","133.37","8.48","137.50","122.00","121.00","157.00","170.00","124.50","170.00","190.00","2.80","85.25","180.00","4.00","64.00","65.00","119.50"
"Q1-26","12.15","75.97","10.10","21.00","24.01","29.63","14.95","18.83","24.96","10.75","12.20","29.35","35.50","35.50","2.62","12.90","20.50","3.70","56.00","57.00","107.00"
"Cal26","11.30","69.49","10.00","20.70","22.58","27.46","14.20","17.56","21.70","10.00","11.43","27.50","34.75","34.75","2.56","11.80","19.68","3.54","57.00","58.50","108.00"
"Cal27","10.55","64.78","9.80","20.50","22.20","24.44","13.75","16.60","19.50","9.75","11.10","24.05","34.50","34.50","2.48","11.00","19.00","3.40","48.00","58.50","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
