"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","63.15","117.33","149.64","171.00","203.61","8665000.00","188.22","178.33","173.57","246.67","284.00","214.38","204.88","277.86","3483333.00","117.33","291.43","6025000.00","63.14","66.60","121.29"
"BITR Change","-0.50","-6.11","-9.69","-2.07","-15.56","-45000.00","-6.84","-4.73","-10.72","5.56","74.56","14.07","1.75","-3.78","-66667.00","-6.11","6.07","706250.00","-0.43","-0.40","-1.28"
"MTD","63.90","115.07","137.30","177.38","196.49","8521818.18","183.90","190.58","197.66","225.53","233.37","214.49","226.14","288.92","3989015.09","115.07","295.64","5431250.00","64.92","67.30","124.37"
"MTD Change","-2.45","7.29","1.59","-6.12","49.82","-148181.82","18.90","-9.42","-25.91","9.14","-53.30","-43.64","-27.61","-10.01","-252651.91","7.29","-15.43","-793750.00","-1.23","2.70","3.94"
"Apr-24","65.03","115.00","139.00","180.00","189.73","8.90","185.00","194.00","198.25","230.00","240.00","220.00","250.00","290.00","48.00","115.00","309.00","5.75","64.24","66.63","122.77"
"May-24","66.50","109.00","145.00","177.00","185.00","9.20","155.00","210.00","190.00","215.00","265.50","235.00","240.00","270.00","42.50","109.00","317.00","5.25","64.00","65.00","121.00"
"Jun-24","63.50","103.50","138.00","168.50","180.00","8.75","140.00","200.00","175.00","200.00","240.00","225.00","225.00","250.00","38.00","103.50","307.00","4.75","63.25","64.00","120.00"
"Jul-24","63.00","98.50","134.00","151.00","173.75","8.60","136.00","195.00","170.00","170.00","227.00","218.00","215.00","225.00","35.00","98.50","295.00","4.50","65.00","64.00","120.00"
"Aug-24","60.50","96.50","132.00","145.00","165.75","8.30","131.00","193.00","156.00","150.00","186.00","214.00","205.00","200.00","34.00","96.50","290.00","4.25","66.00","65.00","120.00"
"Q2-24","65.01","109.17","140.67","175.17","184.91","8.95","160.00","201.33","187.75","215.00","248.50","226.67","238.33","270.00","42.83","109.17","311.00","5.25","63.83","65.21","121.26"
"Q3-24","62.25","96.50","135.00","149.00","169.75","8.53","135.00","193.00","164.00","160.00","202.00","214.00","205.00","215.83","34.00","96.50","290.00","4.38","66.00","65.00","120.00"
"Q4-24","73.75","112.50","146.00","160.00","188.00","10.07","145.00","198.00","174.00","170.00","250.00","208.00","210.00","230.00","34.50","112.50","280.00","4.80","69.50","72.00","128.00"
"Cal25","14.50","96.45","10.80","22.70","34.50","33.70","14.75","28.45","30.00","10.50","14.45","42.00","40.00","37.25","32.00","16.55","28.50","4.10","62.38","67.00","119.50"
"Cal26","13.50","90.33","10.30","22.20","32.80","31.11","14.35","26.35","28.00","10.00","13.60","39.25","39.00","37.00","32.00","15.50","27.35","3.80","62.38","67.00","119.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
