"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","43.85","86.78","125.00","139.36","132.50","7185000.00","144.89","119.69","135.71","151.11","151.11","111.25","119.38","160.00","3120833.00","86.78","186.43","3425000.00","50.00","56.75","102.25"
"BITR Change","-1.10","0.89","5.00","1.22","12.22","-92500.00","-0.39","-1.25","-2.15","-11.39","-31.11","-1.25","-0.56","0.00","-62500.00","0.89","6.43","-43750.00","-0.17","-1.81","-2.58"
"MTD","44.40","86.33","125.42","138.75","126.39","7231250.00","145.09","120.31","136.78","156.81","166.66","111.88","119.66","160.00","3152083.00","86.33","183.22","3446875.00","50.08","57.66","103.54"
"MTD Change","-0.55","0.45","-0.41","0.61","6.11","-46250.00","-0.20","-0.63","-1.07","-5.70","-15.55","-0.63","-0.28","0.00","-31250.00","0.45","3.21","-21875.00","-0.08","-0.91","-1.29"
"Dec-24","49.00","90.50","133.00","140.00","162.00","7.10","152.50","127.00","155.00","170.00","175.00","118.00","135.00","180.00","2.88","90.50","192.00","3.60","53.30","56.00","100.42"
"Jan-25","53.13","86.25","132.26","146.76","164.29","7.40","144.72","132.41","147.37","172.29","174.97","126.09","176.83","198.59","2.66","86.25","198.31","3.40","50.00","54.00","100.00"
"Feb-25","53.36","83.92","126.70","143.10","150.48","7.45","140.06","133.04","139.19","164.96","174.97","128.98","174.54","195.87","2.62","83.92","200.42","3.45","51.00","54.00","99.00"
"Mar-25","53.59","81.59","121.14","139.43","142.38","7.50","135.39","131.78","136.47","157.62","174.97","131.87","172.25","193.14","2.58","81.59","202.53","3.50","51.00","54.00","98.00"
"Apr-25","53.59","77.51","120.52","138.43","135.24","7.45","129.79","129.26","124.89","150.29","173.62","123.19","171.10","190.42","2.50","77.51","201.27","3.40","51.00","53.00","99.00"
"Q1-25","53.36","83.92","126.70","143.10","152.38","7.45","140.06","132.41","141.01","164.96","174.97","128.98","174.54","195.87","2.62","83.92","200.42","3.45","51.00","54.00","99.00"
"Q2-25","53.36","74.88","119.28","137.09","133.33","7.43","126.05","128.63","120.35","142.96","170.26","122.16","169.95","187.70","2.50","74.88","201.27","3.30","51.00","53.00","99.00"
"Q3-25","49.91","66.14","115.57","133.42","119.05","6.95","123.72","113.49","113.76","139.30","148.05","117.40","169.50","186.34","2.48","66.14","183.54","3.20","53.00","57.00","103.00"
"Cal25","11.66","90.50","10.11","21.00","28.19","27.72","14.25","20.14","28.00","10.50","13.00","29.60","37.25","35.25","2.56","15.53","23.15","3.30","52.75","57.25","100.42"
"Cal26","11.40","73.43","10.00","20.75","25.50","27.22","14.20","19.20","27.40","10.00","12.10","29.00","36.50","34.75","2.56","12.60","23.00","3.25","56.50","59.75","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
