"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","44.33","73.27","100.36","158.93","128.44","7466667.00","110.28","171.00","122.92","181.11","165.28","155.94","210.31","241.79","3208333.00","73.27","266.43","3962500.00","131.86","","221.14"
"BITR Change","7.12","-1.05","7.50","1.79","6.25","138889.00","2.50","-9.00","-14.16","-10.28","18.61","0.63","0.00","1.08","0.00","-1.05","-12.14","18750.00","6.14","","-6.00"
"MTD","41.27","71.85","99.18","150.22","116.03","7527777.86","108.91","184.50","128.27","213.49","171.90","155.49","195.35","242.77","3164285.43","71.85","262.96","3887500.00","119.88","","215.96"
"MTD Change","-0.20","0.78","0.11","3.12","3.72","-52222.14","0.05","-3.60","0.69","-10.90","-6.37","0.05","5.98","1.39","17619.03","0.78","3.82","26250.00","3.56","","3.27"
"Oct-23","46.50","77.40","105.00","149.00","132.00","7.40","117.00","179.72","133.00","195.00","211.50","160.61","200.00","230.00","3.04","77.40","262.00","3.90","130.50","110.00","225.00"
"Nov-23","56.50","86.50","120.00","155.00","144.00","8.75","130.00","198.00","146.00","200.00","270.00","173.00","192.50","240.00","2.96","86.50","252.00","3.95","123.50","100.00","209.50"
"Dec-23","59.00","98.00","130.00","161.00","152.00","9.10","145.00","208.00","160.00","205.00","300.00","186.00","200.00","250.00","2.88","98.00","263.00","4.00","119.00","98.00","196.00"
"Jan-24","13.65","92.19","9.95","25.50","34.20","32.22","17.00","32.40","30.75","11.50","18.70","44.50","42.70","40.00","2.64","17.60","32.00","3.95","102.00","92.00","182.00"
"Feb-24","13.15","85.12","9.75","24.50","33.00","30.74","16.50","31.30","29.95","11.00","18.40","42.65","42.70","39.50","2.56","16.25","31.60","3.85","85.00","84.00","166.00"
"Q4-23","54.00","87.30","118.33","155.00","142.67","8.42","130.67","195.24","146.33","200.00","260.50","173.20","197.50","240.00","2.96","87.30","259.00","3.95","124.33","102.67","210.17"
"Q1-24","13.25","84.86","9.75","24.50","33.05","31.11","16.50","31.10","29.90","11.00","18.30","43.25","42.70","39.50","2.56","16.20","31.60","3.85","88.00","84.67","170.00"
"Q2-24","12.60","77.00","9.25","21.00","30.15","29.63","15.50","27.15","27.95","10.00","14.75","42.25","42.30","38.50","2.40","14.70","28.70","3.60","88.00","84.67","138.00"
"Cal24","13.14","79.36","9.13","22.13","31.30","30.88","15.50","27.10","28.40","10.00","14.97","42.40","42.50","39.00","2.40","15.15","29.36","3.60","79.25","68.00","143.25"
"Cal25","12.70","74.38","8.90","21.50","29.80","29.63","14.80","25.30","27.50","9.00","12.45","37.85","42.25","37.25","2.32","14.20","27.70","3.10","70.25","58.00","114.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
