"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","65.30","91.39","120.42","141.07","157.22","6600000.00","135.72","128.75","114.29","159.44","130.56","166.88","169.38","195.14","2929000.00","91.39","287.14","3887500.00","82.00","66.50","123.17"
"BITR Change","21.70","16.67","-2.08","9.00","19.16","652500.00","6.94","-6.88","3.58","-0.56","0.28","27.82","5.00","-0.40","84000.00","16.67","85.00","512500.00","13.00","1.25","2.33"
"MTD","47.67","84.28","122.54","134.29","158.18","6348435.36","131.39","134.15","117.18","163.08","139.14","152.90","154.06","198.80","2870000.00","84.28","205.81","3601988.64","70.89","64.56","119.96"
"MTD Change","2.65","0.00","-0.29","0.85","-2.28","1458.81","0.46","-0.82","-0.80","-0.75","-1.94","0.36","2.60","-0.77","6444.44","0.00","12.28","27335.86","1.96","0.35","0.51"
"Jun-25","56.00","87.00","124.00","135.00","147.19","6.80","131.00","133.00","124.00","155.00","154.00","162.25","160.00","190.00","2.72","87.00","239.50","3.80","77.13","64.00","123.00"
"Jul-25","58.00","81.00","118.00","135.00","129.69","7.05","120.00","136.00","129.00","129.75","178.00","160.00","155.00","175.00","2.48","81.00","245.00","4.00","74.00","58.00","122.00"
"Aug-25","54.00","79.50","111.00","132.00","121.19","6.50","116.00","126.00","119.00","129.75","150.00","145.00","152.00","172.00","2.48","79.50","225.00","3.80","64.50","58.00","118.00"
"Sep-25","55.00","79.00","114.50","130.00","121.19","6.80","124.00","123.50","115.00","129.75","145.00","136.00","158.00","178.00","2.48","79.00","205.00","3.60","64.00","58.00","116.00"
"Oct-25","60.00","81.00","118.00","135.00","127.19","7.50","130.00","127.50","116.50","157.00","168.00","126.00","166.00","187.00","2.64","81.00","184.00","3.70","62.00","57.00","116.00"
"Q3-25","55.67","79.83","114.50","132.33","124.02","6.78","120.00","128.50","121.00","129.75","157.67","147.00","155.00","175.00","2.48","79.83","225.00","3.20","67.50","58.00","118.67"
"Q4-25","63.00","86.00","123.00","140.00","132.19","7.90","135.00","129.50","119.50","157.00","176.00","125.00","170.00","190.00","2.64","86.00","188.00","3.90","62.00","57.00","116.00"
"Q1-26","60.26","74.20","104.99","140.85","119.45","7.85","132.65","123.13","119.62","146.86","163.32","120.02","164.50","193.57","2.62","74.20","176.15","3.70","54.00","52.00","103.00"
"Cal26","12.10","69.27","10.00","20.70","23.19","26.20","14.20","18.15","22.56","10.00","11.43","27.25","34.75","34.75","2.56","11.76","20.05","3.25","55.00","54.00","104.50"
"Cal27","11.15","64.78","9.80","20.50","22.00","24.81","13.75","16.60","19.50","9.75","11.10","24.25","34.50","34.50","2.48","11.00","19.60","3.40","48.00","54.00","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
