"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","46.15","76.67","115.00","130.86","120.00","7036111.00","130.17","123.75","146.79","156.39","178.33","150.00","167.72","195.57","2930000.00","76.67","227.50","3737500.00","84.67","78.00","141.08"
"BITR Change","-3.00","-5.27","0.00","-0.85","0.28","-166729.00","-2.77","-5.63","13.93","0.00","-1.67","0.31","1.75","0.11","0.00","-5.27","-2.14","-25000.00","0.67","0.25","0.00"
"MTD","50.09","82.67","117.50","141.69","133.95","7248893.39","130.43","105.78","151.26","133.97","147.75","142.66","155.40","199.49","2918888.89","82.67","211.33","3598819.44","79.90","74.05","133.24"
"MTD Change","-0.23","-0.35","-0.15","-0.64","-0.87","-12516.61","-0.02","1.06","-0.28","1.32","1.80","0.43","0.72","-0.23","653.59","-0.35","0.95","8157.68","0.28","0.23","0.46"
"Jul-25","49.42","81.72","116.00","136.50","129.37","7.25","127.00","110.00","147.00","139.75","153.00","142.75","155.00","198.00","2.88","81.72","214.00","3.55","80.79","74.00","134.92"
"Aug-25","52.25","79.25","111.00","127.00","133.87","7.30","121.00","120.00","134.00","129.75","150.00","150.00","150.00","185.00","2.64","79.25","212.50","3.25","77.00","67.00","137.00"
"Sep-25","56.25","80.00","109.00","125.00","131.87","7.80","125.00","119.00","124.00","119.75","151.00","145.00","145.00","180.00","2.56","80.00","203.00","3.10","74.00","67.00","133.00"
"Oct-25","61.50","84.50","120.00","135.00","138.87","8.30","132.50","118.00","121.00","135.00","169.00","138.00","161.00","187.00","2.68","84.50","196.00","3.70","73.00","67.00","130.00"
"Nov-25","63.25","87.50","125.00","140.00","140.87","8.45","137.50","123.00","128.00","150.00","180.00","136.00","165.00","190.00","2.80","87.50","200.00","4.00","73.00","67.00","130.00"
"Q3-25","52.64","80.32","112.00","129.50","131.71","7.45","124.33","116.33","135.00","129.75","151.33","145.92","150.00","187.67","2.64","80.32","209.83","3.30","77.26","69.33","134.97"
"Q4-25","63.00","87.50","125.00","140.00","140.87","8.53","137.50","123.00","128.00","150.00","180.00","136.00","165.00","190.00","2.80","87.50","200.00","4.00","73.00","67.00","130.00"
"Q1-26","12.55","81.86","10.10","21.00","26.54","29.63","14.95","19.35","25.80","10.75","12.20","30.70","35.50","35.50","2.62","13.90","21.50","3.70","62.00","57.00","116.00"
"Cal26","11.65","74.65","10.00","20.70","24.26","27.46","14.20","17.76","23.94","10.00","11.43","28.73","34.75","34.75","2.56","12.68","20.70","3.54","59.00","58.50","115.00"
"Cal27","10.95","67.43","9.80","20.50","22.91","24.44","13.75","16.60","19.50","9.75","11.10","25.05","34.50","34.50","2.48","11.45","19.25","3.30","48.00","58.50","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
