"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","125.78","126.11","156.46","195.64","197.78","13722222.00","206.78","136.25","166.07","179.44","180.00","179.38","170.31","237.93","3987500.00","126.11","230.36","4068750.00","73.00","71.25","129.50"
"BITR Change","0.17","0.55","1.04","-3.29","-2.22","-43889.00","16.34","-1.88","5.71","-4.73","0.00","-0.93","4.43","0.00","12500.00","0.55","9.65","-37500.00","0.17","4.00","5.92"
"MTD","124.79","131.42","157.62","205.29","201.76","13767087.00","187.99","148.20","172.30","202.75","188.43","180.07","170.82","239.16","3966666.67","131.42","223.45","4093055.56","73.21","67.97","123.46"
"MTD Change","0.12","-0.66","-0.14","-1.21","-0.50","-5608.13","2.35","-1.49","-0.78","-2.91","-1.05","-0.09","-0.06","-0.15","2604.17","-0.66","0.86","-3038.19","-0.03","0.41","0.75"
"Dec-25","125.00","133.70","155.00","201.00","203.13","13.75","185.00","144.00","176.00","200.00","200.00","180.63","175.00","230.00","3.76","133.70","225.00","4.00","73.11","70.00","126.73"
"Jan-26","100.05","128.39","137.21","177.06","175.91","13.20","135.31","131.14","139.75","150.96","190.09","160.86","165.89","195.20","2.90","128.39","229.20","3.80","67.00","62.00","123.50"
"Feb-26","81.19","116.90","132.02","170.36","174.45","10.70","132.65","134.40","135.82","146.86","195.85","156.09","164.50","193.57","2.88","116.90","222.84","3.50","61.00","61.50","119.00"
"Mar-26","75.44","106.01","127.86","156.94","172.99","9.90","129.99","134.07","132.81","142.76","192.64","151.33","163.11","191.93","2.86","106.01","210.10","3.20","61.00","61.50","117.00"
"Apr-26","72.68","96.88","122.66","148.89","147.51","8.60","122.01","123.78","130.12","126.37","190.09","145.11","159.87","188.11","2.58","96.88","203.74","3.30","59.00","59.00","115.00"
"Q1-26","85.56","117.10","131.29","168.12","174.45","11.27","132.65","133.42","136.28","146.86","192.86","156.09","164.50","193.57","2.88","117.10","220.71","3.50","63.00","61.67","119.83"
"Q2-26","71.99","94.52","118.50","147.55","147.51","9.35","119.34","120.52","128.27","126.37","186.08","143.03","157.55","185.39","2.56","94.52","199.49","3.30","58.67","59.00","115.00"
"Q3-26","12.35","79.74","10.40","21.00","25.71","27.04","13.20","16.20","25.65","9.00","11.80","29.50","33.75","33.75","2.48","13.54","22.30","3.10","58.00","58.00","116.00"
"Cal26","15.21","94.45","11.58","22.77","30.12","33.72","14.20","18.27","27.77","10.00","13.18","32.54","34.75","34.75","2.64","16.04","23.65","3.30","59.42","59.42","116.96"
"Cal27","12.00","76.50","11.00","20.50","25.61","27.04","13.75","16.75","22.50","9.75","11.45","27.70","34.50","34.50","2.48","12.99","19.90","3.15","52.00","53.00","106.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
