"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","58.75","102.22","107.92","143.29","133.89","7362500.00","115.00","156.56","90.00","196.67","196.11","171.88","159.38","201.36","3210000.00","102.22","220.71","3968750.00","53.51","53.50","104.83"
"BITR Change","0.20","3.47","2.81","2.15","2.78","70000.00","-0.39","-2.50","3.93","1.39","8.89","4.38","8.44","-2.21","106000.00","3.47","9.28","75000.00","0.48","0.00","0.00"
"MTD","57.63","91.37","108.58","138.93","140.76","7466750.00","119.41","147.59","86.36","185.81","173.75","145.63","153.99","198.98","2924116.60","91.37","212.96","3552321.40","47.39","50.10","96.22"
"MTD Change","0.35","5.02","-0.67","1.41","-7.15","-186750.00","-2.99","4.59","-0.14","2.03","11.36","9.19","-1.87","5.25","63283.40","5.02","-1.89","141696.40","1.70","1.25","3.21"
"Mar-25","58.35","94.00","109.50","139.50","141.15","7.70","125.00","152.50","101.35","180.00","180.00","152.60","145.00","185.00","2.58","94.00","214.10","3.45","52.63","51.00","101.02"
"Apr-25","60.00","89.00","110.00","140.00","143.50","8.20","123.25","144.00","123.00","160.00","167.00","139.50","150.00","185.00","2.50","89.00","206.00","3.25","56.00","51.00","109.00"
"May-25","58.00","82.50","107.25","134.00","129.50","7.85","118.00","140.00","125.00","150.00","153.50","132.00","160.00","183.00","2.50","82.50","184.00","3.10","55.00","51.00","108.00"
"Jun-25","56.00","80.00","106.00","130.00","120.25","7.65","118.00","140.00","128.00","140.00","149.00","118.00","170.50","181.00","2.50","80.00","178.00","3.05","55.00","51.00","108.00"
"Jul-25","54.25","78.00","106.00","125.00","113.50","7.30","117.50","122.00","121.00","129.75","147.50","115.50","171.25","175.00","2.48","78.00","169.00","3.00","57.00","55.00","109.00"
"Q2-25","58.00","83.83","107.75","134.67","131.08","7.90","119.75","141.33","125.33","150.00","156.50","129.83","160.17","183.00","2.50","83.83","189.33","3.13","55.33","51.00","108.33"
"Q3-25","51.50","72.00","106.00","125.00","110.50","6.90","117.50","122.00","116.00","129.75","147.50","113.50","171.25","175.00","2.48","72.00","169.00","2.95","58.00","55.00","110.00"
"Q4-25","59.00","78.50","126.00","144.00","118.75","8.05","135.25","123.00","124.00","157.00","175.00","107.00","180.50","190.00","2.64","78.50","177.00","3.05","60.00","59.00","113.00"
"Cal26","11.00","69.20","10.00","20.75","23.00","25.88","14.20","16.75","22.10","10.00","12.47","23.00","34.75","34.75","2.56","11.75","19.75","3.25","56.00","55.00","107.50"
"Cal27","10.70","68.32","9.80","20.50","22.56","25.00","13.75","16.60","21.80","9.75","12.15","22.45","36.00","34.50","2.48","11.60","19.50","3.10","52.75","55.00","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
