"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","72.50","108.72","145.36","182.14","174.17","9355000.00","176.83","190.28","171.07","245.00","242.78","233.13","272.81","315.93","3333333.00","108.72","375.71","6525000.00","79.00","78.20","139.86"
"BITR Change","0.05","-1.28","-15.93","1.07","-6.39","15000.00","6.44","-7.78","-1.79","0.00","-8.89","-0.31","-3.13","2.72","66666.00","-1.28","-4.29","-31250.00","0.86","0.80","0.86"
"MTD","68.89","105.74","144.13","180.36","185.25","9173750.00","168.65","184.27","158.71","229.55","253.97","226.76","269.14","304.54","3297395.75","105.74","374.38","6328125.00","74.96","74.97","137.12"
"MTD Change","6.82","-5.22","4.68","5.30","-4.11","619644.74","-15.56","1.05","-17.03","0.53","6.80","3.70","36.40","18.42","-486156.83","-5.22","57.74","512993.42","10.92","6.99","12.29"
"May-24","69.73","106.52","147.50","180.00","184.45","9.35","165.19","194.47","160.15","220.00","261.85","233.00","255.00","285.00","42.00","106.52","361.00","6.20","77.77","74.50","138.24"
"Jun-24","65.00","105.00","140.00","171.00","183.75","9.20","145.00","196.00","170.00","185.00","235.00","222.00","230.00","265.00","38.50","105.00","304.00","5.70","81.00","71.50","134.00"
"Jul-24","60.00","99.00","139.00","151.00","171.75","8.40","136.00","189.50","165.00","170.00","227.00","210.00","215.00","235.00","35.00","99.00","300.00","5.20","81.00","69.50","132.00"
"Aug-24","57.25","90.00","135.00","145.00","168.00","8.05","131.00","183.50","161.00","150.00","190.00","205.50","205.00","201.00","34.00","90.00","295.00","4.80","80.00","70.00","132.00"
"Sep-24","59.75","95.25","140.00","151.00","171.00","8.40","138.00","185.00","163.00","160.00","198.00","204.00","195.00","222.50","33.00","95.25","290.00","5.10","81.50","70.50","132.00"
"Q3-24","59.00","94.75","138.00","149.00","170.25","8.28","135.00","186.00","163.00","160.00","205.00","206.50","205.00","219.50","34.00","94.75","295.00","5.03","80.83","70.00","132.00"
"Q4-24","72.00","109.50","152.67","160.00","187.00","9.88","145.00","196.00","170.00","170.00","263.00","195.00","210.00","230.00","34.50","109.50","285.00","5.40","80.17","77.50","137.33"
"Q1-25","68.31","103.44","148.46","156.44","176.90","9.35","144.72","190.10","142.82","164.96","204.58","181.89","186.93","206.75","32.75","103.44","255.27","5.00","67.00","71.50","126.50"
"Cal25","14.10","95.57","10.80","22.70","34.20","32.78","14.75","27.50","30.25","10.50","14.45","40.00","40.00","37.25","32.00","16.40","28.75","4.50","66.75","71.75","125.25"
"Cal26","13.20","89.74","10.30","22.20","32.10","30.74","14.35","25.95","28.00","10.00","13.60","37.75","39.00","37.00","32.00","15.40","27.45","3.90","66.75","71.75","125.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
