"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","58.17","109.86","181.43","191.07","203.13","8955556.00","183.33","243.06","164.29","332.83","323.67","379.38","345.63","320.71","4879167.00","109.86","420.71","8437500.00","42.57","54.20","94.43"
"BITR Change","-0.87","-7.96","1.25","-0.29","5.00","-55555.00","6.22","-53.94","1.79","-9.95","16.11","9.38","37.82","5.71","209167.00","-7.96","27.14","787500.00","-0.29","-0.20","-0.43"
"MTD","64.05","134.99","181.66","204.97","256.37","9304012.33","184.21","171.14","161.44","684761.83","220.68","232.26","228.89","262.74","4463688.22","134.99","295.10","5394097.28","89.97","179.96","147.15"
"MTD Change","-0.91","-3.78","-0.33","-2.72","-10.81","-53765.40","-1.15","22.07","0.09","2857.10","16.67","24.59","17.41","9.57","55540.16","-3.78","20.60","449097.21","-8.97","-0.53","-10.77"
"Jan-24","63.00","132.00","181.25","203.00","240.00","9.15","182.00","183.00","163.00","235.00","231.00","257.30","235.00","270.00","55.50","132.00","306.00","5.40","81.34","78.20","137.58"
"Feb-24","64.00","115.00","173.00","190.00","202.00","8.75","165.00","197.50","180.00","280.00","265.00","290.00","250.00","250.00","53.00","115.00","346.00","5.88","54.50","65.00","110.00"
"Mar-24","65.00","109.00","159.00","174.00","188.25","8.70","155.00","192.50","172.00","250.00","250.00","250.00","230.00","230.00","47.00","109.00","324.00","5.40","66.00","75.00","120.00"
"Apr-24","63.00","105.50","156.50","154.75","177.00","8.45","145.00","190.00","170.00","220.00","230.00","228.00","220.00","210.75","42.00","105.50","305.00","5.00","67.00","78.00","124.00"
"May-24","62.00","101.50","152.00","151.50","172.00","8.30","140.00","185.00","160.00","200.00","220.00","218.00","210.00","209.50","40.00","101.50","298.00","4.80","67.50","77.00","124.00"
"Q1-24","64.00","118.67","171.08","189.00","210.08","8.87","167.33","191.00","171.67","255.00","248.67","265.77","238.33","250.00","51.83","118.67","325.33","5.56","67.28","72.73","122.53"
"Q2-24","62.00","101.50","152.50","151.42","171.00","8.32","140.92","185.00","160.00","200.00","220.00","218.00","210.00","209.42","40.00","101.50","297.33","4.80","67.50","76.67","124.00"
"Q3-24","58.00","90.00","142.00","147.00","148.67","7.87","131.00","175.00","140.00","160.00","185.00","183.00","177.33","209.50","34.00","90.00","257.00","4.20","71.00","78.00","124.00"
"Cal25","13.40","90.91","10.60","22.50","31.50","31.11","14.50","26.25","27.75","10.50","13.25","38.00","40.00","37.25","32.00","15.60","27.70","4.00","72.50","70.00","118.75"
"Cal26","12.80","85.66","10.10","22.00","31.00","29.63","14.30","24.75","26.80","10.00","12.75","37.25","39.00","37.00","32.00","14.70","27.20","3.70","72.50","70.00","118.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
