"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","74.00","97.95","180.00","187.79","200.31","10188889.00","184.44","186.50","216.43","173.06","285.00","132.81","161.56","158.43","3608333.00","97.95","209.64","3425000.00","153.36","134.40","241.43"
"BITR Change","-0.04","-0.91","-8.75","-1.14","-7.19","11111.00","-12.45","0.00","5.00","5.56","18.33","0.31","1.87","0.22","33333.00","-0.91","0.35","-12500.00","0.79","-0.40","1.14"
"MTD","70.25","123.64","191.15","191.40","230.72","10147008.54","230.47","196.75","153.35","165.53","230.49","143.51","161.78","168.05","3357051.23","123.64","207.45","3776201.92","146.69","132.55","236.96"
"MTD Change","0.31","-2.14","-0.93","-0.33","-2.53","3490.04","-3.84","-0.85","5.26","0.63","4.54","-0.89","-0.02","-0.87","20940.15","-2.14","0.18","-29266.83","0.56","0.00","0.37"
"Nov-23","69.85","113.61","188.75","187.50","215.00","10.35","217.00","199.50","171.78","165.00","252.79","141.95","160.00","167.00","3.20","113.61","209.00","3.80","149.27","135.00","238.00"
"Dec-23","68.50","108.00","170.00","177.00","195.00","10.65","205.00","230.00","188.50","175.00","315.00","165.00","190.00","215.00","3.00","108.00","250.00","4.00","151.00","135.00","260.00"
"Jan-24","14.35","94.55","13.00","27.00","40.90","33.70","17.50","34.05","36.00","11.00","21.00","44.40","42.70","40.00","2.72","18.05","32.40","3.95","150.00","112.00","260.00"
"Feb-24","13.40","86.69","12.25","26.00","36.00","31.30","17.00","32.45","34.50","10.50","19.00","43.90","42.70","39.50","2.60","16.55","31.70","3.85","139.00","112.00","240.00"
"Mar-24","13.05","83.55","12.00","25.00","33.50","30.56","16.50","31.45","32.25","10.00","17.00","43.40","42.70","39.00","2.48","15.95","31.00","3.75","122.00","112.00","210.00"
"Q1-24","13.60","88.27","12.42","26.00","36.80","31.85","17.00","32.65","34.25","10.50","19.00","43.90","42.70","39.50","2.60","16.85","31.70","3.85","137.00","112.00","236.67"
"Q2-24","12.90","80.41","11.25","22.50","33.90","30.19","16.00","28.70","29.70","10.00","15.05","40.80","42.30","38.50","2.40","15.35","29.10","3.45","96.67","96.00","185.00"
"Q3-24","12.50","74.65","10.50","22.00","30.95","29.44","15.00","25.15","26.00","9.00","13.00","39.40","42.20","38.50","2.24","14.25","28.30","3.20","96.67","96.00","165.00"
"Cal24","13.45","83.03","11.48","23.63","33.80","31.57","16.00","28.00","30.06","9.88","15.30","41.20","42.50","39.00","2.41","15.85","29.60","3.50","103.67","96.00","190.42"
"Cal25","12.90","77.00","10.50","22.50","31.10","30.19","15.20","26.20","27.50","9.00","12.45","37.00","42.25","37.25","2.32","14.70","27.70","3.10","80.00","70.00","137.91"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
