"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","44.85","84.44","122.50","133.79","163.33","6110000.00","129.61","137.81","111.43","159.72","129.44","150.31","149.69","197.43","2855000.00","84.44","199.29","3531250.00","69.67","64.25","120.50"
"BITR Change","0.15","-4.03","0.00","-0.50","-3.89","-45000.00","-3.45","-2.19","-0.71","-0.84","-0.56","-4.38","2.19","-1.50","-20000.00","-4.03","9.65","-106250.00","-0.33","-0.63","-0.33"
"MTD","45.37","87.11","123.06","133.83","166.89","6540038.83","132.34","133.38","115.00","166.44","146.29","157.61","148.02","201.25","2871166.67","87.11","189.52","3661979.17","68.90","63.79","118.71"
"MTD Change","-0.10","-0.53","-0.11","-0.01","-0.71","-86007.77","-0.55","0.89","-0.71","-1.34","-3.37","-1.46","0.33","-0.76","-3233.33","-0.53","1.95","-26145.83","0.15","0.09","0.36"
"Jun-25","49.00","84.00","119.00","135.00","143.60","6.30","131.00","133.00","112.00","155.00","158.00","142.18","150.00","190.00","2.72","84.00","198.00","3.40","68.00","64.00","119.61"
"Jul-25","51.50","78.00","112.00","125.00","120.61","6.40","120.00","130.00","114.00","129.75","153.00","134.00","150.00","175.00","2.48","78.00","192.00","3.25","63.50","58.00","116.00"
"Aug-25","51.25","73.50","105.00","121.00","111.61","6.60","116.00","112.50","105.00","129.75","143.50","128.00","147.00","172.00","2.48","73.50","182.00","3.30","61.00","58.00","115.00"
"Sep-25","54.25","74.50","108.50","129.00","113.61","6.80","124.00","117.50","110.00","129.75","147.50","122.00","153.00","178.00","2.48","74.50","178.00","3.15","60.00","58.00","114.00"
"Oct-25","60.00","78.00","117.00","135.00","122.61","7.70","130.00","124.50","112.00","157.00","165.00","118.00","161.00","187.00","2.64","78.00","176.00","3.35","60.00","57.00","113.00"
"Q3-25","52.33","75.33","108.00","125.00","115.28","6.60","120.00","120.00","109.67","129.75","148.00","128.00","150.00","175.00","2.48","75.33","184.00","3.20","61.50","58.00","115.00"
"Q4-25","62.25","83.00","122.00","140.00","127.61","8.10","135.00","126.50","115.00","157.00","173.00","120.00","165.00","190.00","2.64","83.00","180.00","3.35","60.00","57.00","113.00"
"Q1-26","57.73","75.09","104.99","140.85","117.27","7.85","132.65","121.17","116.15","146.86","160.64","115.05","164.50","193.57","2.62","75.09","171.05","3.30","53.00","52.00","104.00"
"Cal26","11.35","70.30","10.00","20.70","22.74","26.20","14.20","17.85","21.85","10.00","11.22","26.40","34.75","34.75","2.56","11.94","19.45","3.25","54.00","54.00","105.50"
"Cal27","10.75","64.49","9.80","20.50","21.87","24.81","13.75","16.60","19.50","9.75","11.10","24.10","34.50","34.50","2.48","10.95","19.00","3.10","48.00","54.00","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
