"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","63.04","118.41","142.50","173.93","200.00","10261111.00","218.28","149.75","103.57","168.33","190.00","171.88","195.25","252.79","3350000.00","118.41","240.36","4437500.00","95.71","","178.58"
"BITR Change","1.04","-0.23","0.00","3.57","-14.06","38889.00","-1.16","-2.75","-13.22","-1.67","1.11","0.32","-4.13","-8.64","108333.00","-0.23","-0.71","238125.00","-14.71","","-25.71"
"MTD","47.91","86.99","109.88","156.95","149.12","8249351.92","134.93","172.52","124.16","195.18","193.84","161.51","197.88","249.07","3204166.50","86.99","255.36","4005677.08","117.25","","211.29"
"MTD Change","1.38","2.86","2.97","1.54","4.63","182887.19","7.58","-2.07","-1.87","-2.44","-0.35","0.94","-0.24","0.34","13257.59","2.86","-1.36","39256.63","-1.96","","-2.97"
"Oct-23","53.06","100.63","122.50","162.00","164.82","9.00","170.00","164.55","117.72","183.00","201.19","167.19","198.00","245.00","3.20","100.63","252.92","4.15","107.14","110.00","194.79"
"Nov-23","59.25","104.50","135.00","170.00","170.00","9.50","165.00","183.00","138.00","185.00","245.00","178.00","193.00","240.00","2.96","104.50","264.00","4.10","94.00","100.00","185.00"
"Dec-23","60.25","103.00","145.00","177.00","172.00","9.50","170.00","201.50","155.00","195.00","290.00","191.00","200.00","250.00","2.88","103.00","270.00","4.20","92.00","98.00","179.00"
"Jan-24","13.70","94.81","11.20","26.00","36.40","32.59","17.50","32.05","30.75","11.50","20.00","46.10","42.70","40.00","2.64","18.10","32.20","4.00","91.00","92.00","160.00"
"Feb-24","13.65","89.05","10.70","25.00","34.40","32.22","17.00","30.95","29.95","11.00","18.80","45.40","42.70","39.50","2.56","17.00","31.70","3.90","82.00","84.00","140.00"
"Q4-23","57.52","102.71","134.17","169.67","168.94","9.33","168.33","183.02","136.91","187.67","245.40","178.73","197.00","245.00","3.01","102.71","262.31","4.15","97.71","102.67","186.26"
"Q1-24","13.65","88.27","10.80","25.00","34.35","32.35","17.00","30.75","29.90","11.00","18.80","45.40","42.70","39.50","2.56","16.85","31.70","3.90","82.00","84.67","143.00"
"Q2-24","13.10","77.53","10.10","21.50","31.25","30.93","16.00","27.25","27.85","10.00","14.75","42.55","42.30","38.50","2.40","14.80","29.30","3.60","82.00","84.67","127.00"
"Cal24","13.65","81.59","9.90","22.63","32.23","32.21","16.00","27.25","28.35","10.00","15.10","43.24","42.50","39.00","2.40","15.57","29.75","3.60","74.25","68.00","132.00"
"Cal25","13.05","76.22","9.10","21.75","29.90","30.74","15.20","25.30","27.50","9.00","12.45","37.85","42.25","37.25","2.32","14.55","28.00","3.10","68.25","58.00","114.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
