"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","403.11","233.06","233.75","305.00","416.11","19327778.00","391.44","167.19","292.14","237.50","228.89","521.88","195.63","273.71","5870000.00","233.06","512.86","9462500.00","218.25","153.88","279.17"
"BITR Change","9.89","-1.11","-2.50","0.00","-17.50","1333334.00","-6.34","9.69","13.57","18.33","35.83","-3.12","5.00","-0.93","300000.00","-1.11","1.43","0.00","","-8.13","-12.16"
"MTD","356.93","233.75","187.51","302.48","278.22","17311197.35","292.07","140.71","252.39","194.41","173.19","431.19","217.66","285.02","4510250.00","233.75","484.61","8654236.60","238.47","134.32","238.86"
"MTD Change","2.43","-1.11","2.43","0.13","7.66","106135.82","5.23","1.39","2.21","2.27","2.93","4.77","-1.16","-0.60","71565.79","-1.11","1.49","42540.18","0.00","1.03","2.12"
"Jul-26","363.50","13.40","192.00","302.00","123.86","17.60","303.00","16.10","23.50","184.00","10.84","330.00","215.00","280.00","4.64","13.40","485.00","8.70","236.76","124.00","242.59"
"Aug-26","355.00","13.40","185.00","250.00","123.86","18.00","270.00","16.10","23.50","155.00","10.84","320.00","180.00","230.00","4.00","13.40","440.00","6.50","212.00","110.00","256.00"
"Sep-26","315.00","","165.00","210.00","","17.00","210.00","","","135.00","","334.00","164.00","200.00","3.20","","390.00","5.00","191.00","95.00","232.00"
"Oct-26","270.00","","162.00","190.00","","16.75","165.00","","","140.00","","310.00","173.50","170.00","2.96","","370.00","3.50","167.00","85.00","203.00"
"Nov-26","260.00","","159.00","200.00","","16.50","153.00","","","145.00","","305.00","177.50","180.00","2.96","","355.00","3.30","157.00","85.00","184.00"
"Q3-26","344.50","13.40","180.67","254.00","123.86","17.53","261.00","16.10","23.50","158.00","10.84","328.00","186.33","236.67","3.95","13.40","438.33","6.73","213.25","109.67","243.53"
"Q4-26","260.00","14.50","159.00","198.33","137.37","16.50","156.00","17.60","25.55","145.00","11.61","305.00","177.50","180.00","2.96","14.50","355.00","3.40","157.00","85.00","188.00"
"Q1-27","33.50","82.45","14.60","22.50","48.91","51.85","14.75","17.90","24.79","10.55","13.04","57.50","35.25","35.30","2.88","14.00","30.50","3.35","101.00","70.00","169.00"
"Cal27","24.20","76.80","13.70","20.82","25.47","43.98","14.00","16.65","22.93","9.80","11.45","47.00","34.50","34.55","2.48","13.04","28.00","3.15","92.00","67.00","139.75"
"Cal28","16.25","66.61","12.70","20.25","23.23","30.37","13.55","16.20","20.26","9.55","11.10","37.50","34.25","34.30","2.48","11.31","22.50","3.00","70.00","48.00","117.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
