"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","56.58","98.18","135.36","185.71","147.19","8183333.00","119.44","192.50","222.86","234.44","265.56","145.00","164.56","220.57","3566667.00","98.18","235.71","3937500.00","111.00","111.00","202.86"
"BITR Change","-3.96","-1.27","0.94","0.00","7.19","-711111.00","-2.28","2.50","-25.71","8.61","0.84","2.50","0.06","1.64","16667.00","-1.27","0.00","143750.00","-2.00","0.60","1.00"
"MTD","64.24","100.55","141.27","185.44","160.73","9321604.89","134.05","195.03","257.06","214.05","264.57","129.44","154.81","204.79","3446296.33","100.55","229.27","3134411.11","129.14","114.00","206.13"
"MTD Change","-0.96","-0.30","-0.74","0.03","-1.69","-142283.99","-1.83","-0.32","-4.28","2.55","0.12","1.94","1.22","1.97","15046.33","-0.30","0.81","100386.11","-2.27","-0.38","-0.41"
"Dec-23","61.07","97.68","142.00","182.00","163.82","8.80","133.00","195.67","239.10","215.00","275.70","147.19","164.00","203.00","3.24","97.68","235.00","3.35","121.71","111.60","204.77"
"Jan-24","12.00","91.41","12.62","27.30","39.70","27.78","16.50","35.75","42.75","11.00","20.00","46.75","42.70","40.00","3.00","17.45","35.70","3.85","108.00","107.00","189.00"
"Feb-24","11.90","87.74","11.30","26.05","36.75","27.59","16.00","31.50","35.00","10.50","18.25","45.50","42.50","39.50","2.80","16.75","35.00","3.75","105.00","103.00","180.00"
"Mar-24","11.80","84.08","10.80","25.00","36.05","27.41","15.50","29.35","32.00","10.00","16.50","44.25","42.30","39.00","2.56","16.05","34.30","3.70","100.00","98.00","170.00"
"Apr-24","11.65","81.19","10.65","23.00","33.20","27.04","15.25","29.00","31.90","10.00","15.75","43.45","41.00","38.75","2.44","15.50","30.30","3.50","82.00","95.00","158.00"
"Q1-24","11.90","87.74","11.57","26.12","37.50","27.59","16.00","32.20","36.58","10.50","18.25","45.50","42.50","39.50","2.79","16.75","35.00","3.77","104.33","102.67","179.67"
"Q2-24","11.65","80.15","10.45","22.50","32.80","27.04","15.00","28.30","30.90","10.00","14.75","43.20","41.00","38.50","2.40","15.30","30.10","3.50","81.00","96.00","158.00"
"Q3-24","11.65","72.81","10.15","22.00","29.25","27.04","14.00","23.70","26.00","9.00","12.75","39.50","40.00","38.50","2.24","13.90","29.40","3.25","81.00","96.00","155.00"
"Cal24","12.29","82.24","10.84","23.65","33.10","28.52","15.00","27.66","30.68","9.88","15.01","42.10","41.00","39.00","2.46","15.70","31.30","3.52","86.08","93.67","163.17"
"Cal25","12.50","75.43","10.50","22.50","30.40","28.89","14.50","26.20","28.00","9.00","12.75","36.85","40.50","37.25","2.32","14.40","27.70","3.10","77.00","70.00","130.41"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
