"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","68.75","95.56","107.50","146.07","145.56","7797500.00","120.61","172.50","121.79","207.50","268.33","180.94","170.31","209.64","3040000.00","95.56","262.86","4200000.00","60.33","55.63","108.92"
"BITR Change","-0.45","-0.55","2.81","0.07","5.00","62500.00","6.00","12.50","-1.42","4.72","19.44","0.31","0.00","-2.15","-40000.00","-0.55","5.72","0.00","2.00","0.88","2.42"
"MTD","59.72","93.36","108.22","140.84","140.52","7511785.71","118.58","151.36","94.06","190.58","191.33","155.60","157.83","203.95","2976511.86","93.36","224.87","3731568.86","50.02","51.35","99.14"
"MTD Change","2.44","7.01","-1.03","3.32","-7.39","-141714.29","-3.82","8.36","7.56","6.80","28.94","19.16","1.96","10.23","115678.66","7.01","10.01","320943.86","4.34","2.50","6.12"
"Mar-25","61.00","95.00","109.00","141.58","141.40","7.90","120.50","152.50","101.35","190.00","196.00","161.50","156.00","205.00","2.88","95.00","220.00","3.80","53.35","52.57","102.42"
"Apr-25","62.50","88.00","109.00","140.00","146.00","8.50","120.00","160.00","133.00","175.00","182.50","145.00","150.00","185.00","2.64","88.00","210.00","3.50","59.00","52.00","110.00"
"May-25","60.00","84.00","106.00","134.00","136.00","8.20","117.00","145.00","135.00","160.00","157.50","132.00","160.00","183.00","2.58","84.00","190.00","3.25","56.50","51.00","110.00"
"Jun-25","57.50","80.00","103.00","130.00","129.00","7.80","114.00","134.00","134.00","140.00","149.00","129.50","170.50","181.00","2.52","80.00","180.00","3.15","56.00","51.00","110.00"
"Jul-25","56.00","77.00","101.00","125.00","120.00","7.55","112.00","121.00","124.00","129.75","147.50","120.00","171.25","175.00","2.48","77.00","172.00","3.10","57.50","54.00","111.00"
"Q2-25","60.00","84.00","106.00","134.67","137.00","8.17","117.00","146.33","134.00","158.33","163.00","135.50","160.17","183.00","2.58","84.00","193.33","3.30","57.17","51.33","110.00"
"Q3-25","52.50","71.00","101.00","125.00","115.00","7.05","112.00","121.00","119.00","129.75","147.50","118.00","171.25","175.00","2.48","71.00","172.00","3.05","58.50","55.00","111.50"
"Q4-25","59.00","78.50","121.00","144.00","123.00","8.10","130.00","124.50","128.00","157.00","175.00","109.00","180.50","190.00","2.64","78.50","180.00","3.20","59.50","59.00","114.00"
"Cal26","10.90","69.20","10.00","20.75","22.24","25.88","14.20","16.75","22.10","10.00","12.47","22.90","34.75","34.75","2.56","11.75","19.75","3.25","58.00","55.00","108.00"
"Cal27","10.70","68.32","9.80","20.50","22.18","25.00","13.75","16.60","21.80","9.75","12.15","22.70","36.00","34.50","2.48","11.60","19.50","3.10","52.75","55.00","108.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
