"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","368.13","384.44","405.42","460.00","738.89","22688889.00","619.17","298.13","541.43","458.89","575.56","426.25","251.25","315.71","9700000.00","384.44","636.43","7312500.00","117.75","93.00","169.00"
"BITR Change","-11.87","27.22","2.92","7.86","20.56","811111.00","14.45","18.75","-15.00","9.45","30.56","5.00","3.75","0.71","255000.00","27.22","26.43","68750.00","117.75","0.75","0.17"
"MTD","441.31","287.99","254.95","509.86","375.42","23198395.06","373.41","232.12","417.50","385.03","393.47","401.82","254.00","266.35","8000777.78","287.99","469.22","7653241.11","108.83","84.15","151.47"
"MTD Change","-4.30","27.22","8.85","-2.93","21.38","-29970.94","14.46","3.88","7.29","4.34","10.71","1.44","-0.16","2.90","99954.25","27.22","9.84","-20043.59","","0.52","1.03"
"Mar-26","424.00","15.82","280.00","498.00","166.55","23.00","380.00","18.60","26.00","350.00","14.35","386.00","250.00","270.00","8.00","15.82","485.00","7.50","108.33","85.27","154.83"
"Apr-26","310.00","15.99","280.00","340.00","145.55","21.00","240.00","18.30","26.90","300.00","12.97","416.00","200.00","225.00","6.40","15.99","445.00","6.00","128.00","79.00","165.00"
"May-26","241.00","15.59","200.00","290.00","145.55","17.50","200.00","17.80","26.50","230.00","12.67","322.00","186.00","215.00","5.60","15.59","352.50","5.00","116.00","75.00","157.00"
"Jun-26","165.00","15.19","165.00","240.00","145.55","13.50","175.00","17.30","26.10","170.00","12.37","282.00","175.00","195.50","4.80","15.19","300.00","4.50","100.00","72.00","152.00"
"Jul-26","135.00","13.40","147.00","190.00","123.86","13.00","150.00","16.10","23.50","150.00","10.84","255.00","162.00","180.00","4.00","13.40","285.00","4.00","96.00","67.00","150.00"
"Q2-26","238.67","15.59","215.00","290.00","145.55","17.33","205.00","17.80","26.50","233.33","12.67","340.00","187.00","211.83","5.60","15.59","365.83","5.17","114.67","75.33","158.00"
"Q3-26","127.00","13.40","143.00","173.33","123.86","12.50","140.00","16.10","23.50","141.67","10.84","245.00","162.00","170.00","3.60","13.40","280.00","3.53","87.33","67.00","148.00"
"Q4-26","26.07","14.50","14.64","25.88","28.20","48.15","17.26","2.70","5.52","10.80","0.87","48.91","35.73","31.12","2.96","2.46","29.92","3.30","79.00","64.00","143.00"
"Cal27","17.80","76.80","12.90","20.82","25.47","32.08","14.00","16.65","22.93","9.80","11.45","34.00","34.50","34.55","2.48","13.04","23.50","3.15","64.00","53.50","114.50"
"Cal28","14.70","66.61","12.40","20.25","23.23","28.52","13.55","16.20","20.26","9.55","11.10","27.50","34.25","34.30","2.48","11.31","20.00","3.00","51.25","43.00","95.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
