"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","450.63","193.06","193.75","414.29","240.00","17847222.00","198.89","213.13","182.14","364.72","375.00","601.25","313.00","350.00","9370000.00","193.06","727.86","10856250.00","210.25","165.00","304.17"
"BITR Change","-3.75","-6.11","-4.17","-0.71","-33.33","-109445.00","-32.17","-1.25","-9.29","-12.50","-13.33","-0.31","-2.63","-0.71","-310000.00","-6.11","-5.00","-6250.00","","6.00","9.83"
"MTD","450.36","194.49","211.61","421.58","324.88","16906317.43","254.53","216.74","259.74","394.84","409.44","610.55","321.01","357.39","10087142.86","194.49","734.69","10991390.29","201.08","152.93","283.51"
"MTD Change","0.04","-6.11","-2.98","-1.22","-14.15","156817.43","-9.27","-0.60","-12.93","-5.02","-5.74","-1.55","-1.33","-1.23","-119523.81","-6.11","-1.14","-22523.38","","2.01","3.44"
"May-26","450.00","15.59","200.00","380.00","145.55","17.00","250.00","17.80","26.50","360.00","12.67","416.00","300.00","330.00","9.20","15.59","680.00","10.00","210.00","140.00","301.50"
"Jun-26","402.50","15.19","190.00","280.00","145.55","15.50","190.00","17.30","26.10","250.00","12.37","335.00","220.00","265.00","7.60","15.19","525.00","7.25","215.00","130.00","275.00"
"Jul-26","328.00","13.40","165.00","202.00","123.86","13.50","150.00","16.10","23.50","150.00","10.84","330.00","162.00","200.00","6.40","13.40","430.00","6.00","180.00","110.00","241.00"
"Aug-26","243.00","13.40","160.00","177.00","123.86","12.75","135.00","16.10","23.50","140.00","10.84","300.00","160.00","185.00","5.60","13.40","390.00","5.00","147.00","110.00","212.00"
"Sep-26","185.00","","155.00","177.00","","12.00","135.00","","","135.00","","270.00","164.00","170.00","3.20","","350.00","4.00","135.00","110.00","202.00"
"Q3-26","252.00","13.40","160.00","185.33","123.86","12.75","140.00","16.10","23.50","141.67","10.84","300.00","162.00","185.00","5.07","13.40","390.00","5.00","154.00","110.00","218.33"
"Q4-26","206.00","14.50","170.00","198.33","137.37","13.50","143.33","17.60","25.55","145.00","11.61","260.00","177.50","180.00","2.96","14.50","330.00","3.40","131.00","95.00","199.00"
"Q1-27","29.25","82.45","14.00","22.50","48.91","44.44","14.75","17.90","24.79","10.55","13.04","39.00","35.25","35.30","2.88","14.00","26.30","3.35","90.00","70.00","156.00"
"Cal27","20.85","76.80","13.45","20.82","25.47","37.96","14.00","16.65","22.93","9.80","11.45","36.25","34.50","34.55","2.48","13.04","24.55","3.15","80.00","62.50","134.00"
"Cal28","16.50","66.61","12.70","20.25","23.23","27.22","13.55","16.20","20.26","9.55","11.10","32.00","34.25","34.30","2.48","11.31","20.00","3.00","63.00","48.00","102.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
