"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","752.22","262.22","208.33","398.92","240.56","29789444.00","295.83","100.00","214.29","176.11","188.61","818.75","306.94","402.14","6145000.00","262.22","706.43","16500000.00","","153.00","279.86"
"BITR Change","23.89","5.83","-0.42","6.00","5.00","206111.00","26.83","0.00","-27.85","1.67","10.28","8.75","35.69","11.43","-90000.00","5.83","77.86","4890625.00","","0.80","0.86"
"MTD","692.62","230.83","207.14","377.45","231.62","28182222.14","246.48","99.91","237.74","177.50","172.34","694.56","268.63","359.90","6172085.71","230.83","596.43","10926339.29","223.08","152.92","278.86"
"MTD Change","9.93","5.83","0.20","3.58","1.79","267870.31","8.22","0.01","-4.69","-0.23","2.71","20.70","6.39","7.04","-4514.29","5.83","18.33","928943.45","0.00","0.01","0.17"
"Sep-26","760.00","","225.00","365.00","","30.16","235.00","","","175.00","","700.00","255.00","350.00","5.68","","700.00","9.50","224.36","145.00","286.92"
"Oct-26","790.00","","255.00","310.00","","31.50","205.00","","","150.00","","657.50","220.00","300.00","4.80","","680.00","7.50","225.00","120.00","291.00"
"Nov-26","765.00","","240.00","290.00","","27.75","185.00","","","155.00","","645.00","210.00","265.00","4.20","","665.00","7.00","215.00","120.00","273.00"
"Dec-26","705.00","","217.50","250.00","","26.25","160.00","","","160.00","","635.00","200.00","215.00","3.60","","650.00","6.50","205.00","120.00","246.00"
"Jan-27","566.55","","182.63","167.98","","24.50","130.81","","","141.61","","463.62","180.08","196.65","2.88","","296.93","5.00","165.00","75.00","232.00"
"Q4-26","753.33","14.50","237.50","283.33","137.37","28.50","183.33","17.60","25.55","155.00","11.61","645.83","210.00","260.00","4.20","14.50","665.00","7.00","215.00","120.00","270.00"
"Q1-27","549.23","82.45","177.69","160.83","238.23","23.25","122.51","116.61","114.70","141.61","174.61","454.75","175.11","193.75","2.88","82.45","296.93","5.00","148.33","75.00","216.00"
"Q2-27","86.00","78.68","15.20","20.50","27.61","76.85","13.25","17.40","23.83","9.05","12.32","78.00","33.75","33.00","2.40","13.36","31.50","4.00","114.00","68.00","174.00"
"Cal27","78.00","76.80","15.72","20.82","25.47","72.22","14.00","16.65","22.93","9.80","11.45","73.88","34.50","33.90","2.48","13.04","30.85","3.88","114.00","69.75","164.50"
"Cal28","29.00","66.61","13.35","20.25","23.23","51.85","13.55","16.20","20.26","9.55","11.10","51.00","34.25","34.30","2.48","11.31","24.25","3.00","75.00","48.00","130.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
