"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","57.10","87.83","108.75","136.43","143.89","7280000.00","121.28","135.00","85.00","178.33","181.11","134.69","154.18","198.64","2866667.00","87.83","211.79","3378125.00","46.25","48.50","92.33"
"BITR Change","-0.25","2.27","-4.06","-0.64","-2.89","-582500.00","-1.39","-8.13","-0.71","-6.95","23.61","-2.19","-2.76","3.57","-4166.00","2.27","-3.57","-71857.00","0.42","-0.25","-0.33"
"MTD","57.33","85.78","109.58","137.68","149.61","7751875.00","122.83","144.06","86.78","185.83","157.50","136.41","157.13","191.18","2861458.25","85.78","216.07","3417968.75","45.56","48.94","93.21"
"MTD Change","","","","","","","","","","","","","","","","","","","","",""
"Mar-25","56.20","87.50","112.00","137.00","133.00","7.80","130.00","134.50","95.00","170.00","184.00","138.00","140.00","185.00","2.58","87.50","201.00","3.45","47.00","51.00","95.50"
"Apr-25","56.75","83.50","110.00","134.00","128.25","7.80","123.25","137.00","120.00","160.00","162.00","128.50","150.00","185.00","2.50","83.50","187.00","3.25","50.50","51.00","99.00"
"May-25","56.00","82.00","107.25","132.00","120.75","7.60","118.00","140.00","118.00","150.00","158.00","123.00","160.00","183.00","2.50","82.00","181.00","3.10","51.00","51.00","99.50"
"Jun-25","55.25","80.50","106.00","130.00","117.75","7.50","118.00","139.00","116.00","140.00","154.00","120.00","170.50","181.00","2.50","80.50","175.00","3.05","51.50","51.00","100.00"
"Jul-25","51.75","73.00","106.00","125.00","109.75","7.25","117.50","121.50","108.00","129.75","152.50","116.00","171.25","175.00","2.48","73.00","175.00","3.00","53.50","55.00","102.00"
"Q2-25","56.00","82.00","107.75","132.00","122.25","7.63","119.75","138.67","118.00","150.00","158.00","123.83","160.17","183.00","2.50","82.00","181.00","3.13","51.00","51.00","99.50"
"Q3-25","49.00","67.00","106.00","125.00","106.75","6.85","117.50","121.50","110.00","129.75","152.50","114.00","171.25","175.00","2.48","67.00","175.00","2.95","56.00","55.00","104.00"
"Q4-25","58.25","75.00","126.00","144.00","111.00","8.20","135.25","123.00","115.00","157.00","175.00","110.00","180.50","190.00","2.64","75.00","182.00","3.05","58.00","59.00","108.00"
"Cal26","10.90","69.49","10.00","20.75","22.12","26.62","14.20","16.75","22.10","10.00","12.47","22.65","34.75","34.75","2.56","11.80","22.68","3.25","54.50","55.00","107.00"
"Cal27","10.60","68.32","9.80","20.50","22.56","26.11","13.75","16.60","21.80","9.75","12.15","22.45","36.00","34.50","2.48","11.60","22.20","3.10","52.00","55.00","107.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
