"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","59.67","153.41","214.64","187.43","270.00","10027778.00","220.14","169.75","115.71","173.33","195.83","167.50","177.44","206.07","3475000.00","153.41","227.14","4418750.00","131.57","112.80","202.43"
"BITR Change","3.29","8.41","35.62","0.72","5.00","350000.00","-0.14","15.00","0.71","-0.84","-1.11","-2.50","-2.25","-7.50","-54167.00","8.41","-1.43","-25000.00","1.43","0.80","1.86"
"MTD","51.23","104.94","142.60","167.48","177.02","8850305.70","168.00","163.39","117.87","186.50","192.72","165.83","191.57","238.14","3346833.20","104.94","247.50","4186843.75","117.59","112.71","203.11"
"MTD Change","0.99","7.32","12.48","3.42","12.70","154848.05","9.26","-0.85","-0.51","-2.18","0.43","0.63","-2.04","-4.66","28941.20","7.32","-3.26","43865.81","2.02","-0.29","-0.64"
"Oct-23","52.00","109.50","149.00","169.00","187.00","8.96","172.00","163.75","117.47","185.00","193.00","166.00","190.00","236.00","3.36","109.50","245.50","4.20","118.75","112.65","203.00"
"Nov-23","68.50","132.00","190.00","173.00","230.00","10.50","165.00","192.00","150.00","185.00","245.00","169.00","193.00","240.00","2.96","132.00","239.00","4.25","132.00","103.00","192.00"
"Dec-23","71.00","118.50","180.00","178.50","207.00","10.90","170.00","215.00","161.00","195.00","290.00","180.00","200.00","250.00","2.88","118.50","265.00","4.40","133.00","98.00","187.00"
"Jan-24","15.20","97.43","12.00","26.00","38.60","35.93","17.50","33.00","33.25","11.50","20.35","46.55","42.70","40.00","2.64","18.60","32.50","4.30","114.50","94.00","188.00"
"Feb-24","14.45","90.10","11.50","25.00","36.45","34.07","17.00","31.20","32.55","11.00","18.30","45.70","42.70","39.50","2.56","17.20","32.00","4.20","101.50","85.00","167.00"
"Q4-23","63.83","120.00","173.00","173.50","208.00","10.12","169.00","190.25","142.82","188.33","242.67","171.67","194.33","242.00","3.07","120.00","249.83","4.28","127.92","104.55","194.00"
"Q1-24","14.55","91.15","11.50","25.00","36.50","34.26","17.00","31.25","32.50","11.00","18.75","45.75","42.70","39.50","2.56","17.40","32.00","4.20","101.50","86.67","171.00"
"Q2-24","13.45","83.03","10.65","21.50","32.55","31.67","16.00","27.75","29.30","10.00","14.75","42.00","42.30","38.50","2.40","15.85","29.40","3.70","101.50","86.67","137.00"
"Cal24","13.95","85.45","10.50","22.63","33.45","32.82","16.00","27.59","29.55","10.00","15.09","42.81","42.50","39.00","2.40","16.31","30.00","3.77","86.50","72.17","145.50"
"Cal25","13.25","77.79","9.45","21.75","30.70","31.30","15.20","25.30","27.50","9.00","12.45","37.75","42.25","37.25","2.32","14.85","28.25","3.25","70.25","59.00","118.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
