"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","43.90","89.72","122.92","133.71","181.67","6762733.00","136.94","125.00","111.79","163.33","142.22","160.63","145.94","201.79","2877000.00","89.72","185.71","3693750.00","68.33","64.00","118.75"
"BITR Change","-1.85","3.05","-0.83","0.21","23.11","-202267.00","0.83","0.00","0.36","-10.28","-17.22","-1.25","-0.62","-2.14","-8000.00","3.05","3.57","-25000.00","-0.17","0.50","1.25"
"MTD","46.10","86.85","123.61","133.47","165.82","6930911.00","132.05","128.33","116.19","172.59","160.92","160.63","147.81","203.72","2877333.33","86.85","186.55","3713541.67","68.33","63.17","117.03"
"MTD Change","-1.10","1.43","-0.35","0.12","7.93","-84089.00","2.44","-1.67","-2.20","-4.63","-9.35","0.00","-0.94","-0.96","-166.67","1.43","-0.42","-9895.83","-0.00","0.42","0.86"
"Jun-25","49.50","88.00","116.00","135.00","145.78","6.60","131.00","130.00","117.00","155.00","157.00","140.00","150.00","190.00","2.56","88.00","195.00","3.40","66.76","63.00","118.72"
"Jul-25","51.00","79.25","112.00","125.00","126.78","6.60","120.00","132.00","117.00","129.75","152.50","133.00","150.00","175.00","2.48","79.25","192.00","3.25","64.00","57.00","118.00"
"Aug-25","51.00","73.50","105.00","121.00","111.78","6.75","116.00","112.50","105.50","129.75","143.00","128.00","147.00","172.00","2.48","73.50","182.00","3.30","62.50","57.00","117.00"
"Sep-25","52.50","73.75","108.50","129.00","114.78","6.90","124.00","117.50","109.00","129.75","147.00","120.00","153.00","178.00","2.48","73.75","178.00","3.15","61.00","57.00","116.00"
"Oct-25","59.50","78.00","117.00","135.00","124.78","7.80","130.00","126.00","112.00","157.00","165.00","118.00","161.00","187.00","2.64","78.00","176.00","3.35","60.00","57.00","114.00"
"Q3-25","51.50","75.50","108.00","125.00","117.78","6.75","120.00","120.67","110.50","129.75","147.50","127.00","150.00","175.00","2.48","75.50","184.00","3.20","62.50","57.00","117.00"
"Q4-25","62.50","83.00","122.00","140.00","128.78","8.13","135.00","128.00","115.00","157.00","173.00","120.00","165.00","190.00","2.64","83.00","180.00","3.35","60.00","57.00","114.00"
"Q1-26","57.27","75.09","104.99","140.85","117.04","7.85","132.65","117.26","116.15","146.86","160.64","114.22","164.50","193.57","2.62","75.09","169.35","3.30","55.00","52.00","104.00"
"Cal26","11.25","70.30","10.00","20.70","22.74","26.20","14.20","17.69","21.85","10.00","11.22","26.20","34.75","34.75","2.56","11.94","19.25","3.25","54.00","54.00","105.50"
"Cal27","10.80","64.49","9.80","20.50","21.87","24.81","13.75","16.60","19.50","9.75","11.10","24.10","34.50","34.50","2.48","10.95","19.45","3.10","48.00","54.00","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
