"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","127.83","145.00","155.83","190.00","222.50","13327333.00","202.50","104.69","184.29","171.94","140.67","150.63","148.94","177.86","3320000.00","145.00","207.50","3881250.00","57.50","66.00","121.67"
"BITR Change","29.66","7.78","5.83","7.86","21.39","516845.00","-0.89","9.69","0.00","6.11","-8.77","1.57","0.50","-0.28","41000.00","7.78","-3.93","137500.00","4.17","3.50","5.42"
"MTD","90.82","121.89","144.56","165.40","174.82","11422027.23","176.48","107.59","202.62","159.12","146.19","124.33","138.08","184.67","3122869.09","121.89","201.17","3281647.73","61.01","66.55","122.41"
"MTD Change","3.74","2.14","0.93","2.21","4.46","185143.23","2.62","-0.74","-1.83","1.09","-0.59","2.60","1.16","-0.71","17663.09","2.14","0.60","56522.73","-0.60","-0.14","-0.18"
"Oct-25","91.75","122.90","145.05","166.52","176.00","11.50","177.53","107.47","201.82","159.00","145.95","125.47","138.50","184.00","3.13","122.90","201.45","3.30","60.86","66.35","122.40"
"Nov-25","99.50","142.00","150.00","185.00","215.74","12.10","170.00","134.00","192.00","160.00","173.00","153.00","155.00","192.50","2.80","142.00","220.00","3.50","67.00","66.00","128.00"
"Dec-25","88.00","129.50","147.00","175.00","195.74","11.35","160.00","148.00","200.00","175.00","206.00","173.00","165.00","200.00","2.92","129.50","235.00","3.80","70.50","68.00","132.00"
"Jan-26","81.42","107.48","129.94","147.22","162.53","10.00","135.31","134.20","148.31","150.96","191.43","155.06","165.89","195.20","2.64","107.48","210.53","3.80","67.00","62.00","126.00"
"Feb-26","73.60","101.00","126.82","145.20","161.07","9.10","132.65","132.25","146.00","146.86","187.42","154.44","164.50","193.57","2.62","101.00","207.98","3.50","64.50","62.00","124.50"
"Q4-25","93.08","131.47","147.35","175.51","194.12","11.65","169.18","129.82","197.94","160.00","174.98","150.49","152.83","192.17","2.95","131.47","218.82","3.53","66.12","66.78","127.47"
"Q1-26","74.06","101.00","126.82","145.20","161.07","9.27","132.65","132.25","146.00","146.86","187.42","154.44","164.50","193.57","2.62","101.00","207.98","3.50","65.33","62.00","125.00"
"Q2-26","13.55","86.87","11.00","20.80","29.02","29.44","13.45","18.95","28.20","9.25","12.67","33.20","34.00","34.00","2.50","14.75","22.90","3.30","61.50","61.00","122.00"
"Cal26","13.79","87.32","11.20","21.14","28.98","29.88","14.20","18.59","28.29","10.00","12.75","33.35","34.75","34.75","2.56","14.83","22.95","3.30","62.33","61.50","123.00"
"Cal27","12.00","74.09","10.45","20.50","24.77","27.41","13.75","16.60","20.50","9.75","11.30","27.50","34.50","34.50","2.48","12.58","19.85","3.15","53.00","53.00","109.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
