"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","59.63","105.39","130.42","146.43","218.89","8445000.00","149.28","90.63","196.79","110.00","95.00","135.94","133.69","186.29","3000000.00","105.39","177.86","4177337.00","71.75","66.38","125.83"
"BITR Change","1.83","1.95","7.50","2.14","-1.11","272500.00","5.06","0.32","12.15","0.56","0.56","-10.62","1.81","-1.07","-8333.00","1.95","-0.72","43750.00","2.67","0.38","-1.00"
"MTD","56.53","94.07","125.73","143.74","192.14","8053750.00","133.64","89.30","175.00","111.64","94.99","149.38","132.97","186.65","3012500.00","94.07","176.78","4283532.75","65.27","64.66","123.21"
"MTD Change","","","","","","","","","","","","","","","","","","","","",""
"Oct-24","65.50","104.50","135.00","158.50","178.50","9.10","133.00","118.50","162.60","160.00","130.00","142.00","160.00","200.00","2.96","104.50","210.00","4.75","69.00","54.00","113.00"
"Nov-24","72.75","108.00","150.00","169.00","176.00","10.10","140.00","148.00","161.00","167.50","183.50","163.00","180.00","215.00","3.04","108.00","240.00","5.00","68.00","59.00","117.00"
"Dec-24","72.75","117.50","160.00","179.50","186.00","10.25","145.00","159.50","179.00","175.00","243.00","174.00","190.00","230.00","3.12","117.50","247.50","5.25","70.00","64.00","130.00"
"Jan-25","69.69","105.19","144.00","156.77","179.05","9.65","145.66","156.37","155.09","172.29","230.15","162.46","176.83","204.03","2.66","105.19","256.12","5.15","63.00","59.00","110.00"
"Feb-25","67.62","102.27","138.44","153.10","169.52","9.35","140.99","150.06","145.78","164.96","216.69","156.26","174.54","201.31","2.62","102.27","247.68","4.65","60.00","59.00","110.00"
"Q4-24","70.33","110.00","148.33","169.00","180.17","9.82","139.33","142.00","167.53","167.50","185.50","159.67","176.67","215.00","3.04","110.00","232.50","5.00","69.00","59.00","120.00"
"Q1-25","67.62","102.27","138.44","153.10","169.52","9.35","140.99","151.32","147.59","164.96","216.69","157.09","174.54","201.31","2.62","102.27","247.68","4.65","60.00","59.00","110.00"
"Q2-25","60.49","90.62","117.43","143.10","148.10","8.35","126.98","139.97","132.15","142.96","175.64","146.55","169.95","193.14","2.50","90.62","233.33","3.95","58.00","57.00","108.00"
"Cal25","13.80","92.66","10.25","22.20","32.42","32.45","14.35","22.05","29.90","10.50","14.20","35.81","37.75","36.25","2.56","15.90","28.00","4.15","62.00","61.75","113.00"
"Cal26","12.80","88.00","10.10","21.70","30.30","30.37","14.00","20.50","27.70","10.00","13.30","35.00","36.50","36.00","2.56","15.10","27.40","3.85","57.00","60.25","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
