"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","43.78","80.00","118.75","126.29","151.67","6547222.00","149.44","120.94","160.00","155.00","184.17","156.56","169.59","190.36","2902000.00","80.00","245.36","3931250.00","85.00","76.50","137.67"
"BITR Change","0.48","1.11","1.25","-1.28","4.73","-47840.00","10.00","-3.44","0.00","1.11","0.00","0.81","2.40","-2.43","0.00","1.11","6.43","56250.00","1.25","0.00","-0.33"
"MTD","48.76","81.69","117.23","138.82","133.90","7128629.43","131.66","111.26","152.95","138.58","155.13","144.87","158.24","198.25","2917565.22","81.69","215.39","3653152.17","80.67","74.70","134.44"
"MTD Change","-0.23","-0.08","0.07","-0.57","0.85","-26427.61","0.81","0.44","0.34","0.75","1.32","0.53","0.52","-0.36","-707.51","-0.08","1.36","12640.81","0.20","0.08","0.15"
"Jul-25","48.75","81.65","117.00","138.75","130.15","7.13","131.00","111.50","153.00","139.75","155.00","144.75","158.00","198.25","2.92","81.65","215.00","3.65","80.59","74.00","134.41"
"Aug-25","54.00","86.50","119.50","128.00","150.65","7.40","121.00","113.00","138.00","129.75","150.00","154.50","150.00","185.00","2.64","86.50","220.00","3.25","79.50","67.00","135.00"
"Sep-25","58.50","89.50","125.00","125.00","144.65","7.80","125.00","116.00","130.00","119.75","145.00","152.00","145.00","180.00","2.56","89.50","213.00","3.10","75.00","67.00","132.00"
"Oct-25","64.00","90.50","128.00","135.00","151.65","8.50","132.50","118.50","124.00","135.00","169.00","142.00","161.00","187.00","2.68","90.50","196.00","3.70","72.00","67.00","131.00"
"Nov-25","65.50","94.00","133.00","140.00","152.65","8.80","137.50","123.50","135.00","150.00","180.00","139.00","165.00","190.00","2.80","94.00","200.00","4.00","72.00","67.00","131.00"
"Q3-25","53.75","85.88","120.50","130.58","141.81","7.44","125.67","113.50","140.33","129.75","150.00","150.42","151.00","187.75","2.64","85.88","216.00","3.33","78.36","69.33","133.80"
"Q4-25","66.00","94.00","133.00","140.00","153.65","8.80","137.50","123.50","133.00","150.00","180.00","139.00","165.00","190.00","2.80","94.00","200.00","4.00","72.00","67.00","131.00"
"Q1-26","13.20","83.04","10.10","21.00","27.52","30.37","14.95","20.50","26.00","10.75","12.20","30.50","35.50","35.50","2.62","14.10","21.50","3.70","62.00","57.00","115.00"
"Cal26","12.20","75.75","10.00","20.70","24.87","27.96","14.20","19.13","24.16","10.00","11.43","28.50","34.75","34.75","2.56","12.86","20.70","3.54","59.50","58.50","113.50"
"Cal27","11.30","67.43","9.80","20.50","23.04","25.93","13.75","16.60","20.50","9.75","11.10","25.05","34.50","34.50","2.48","11.45","19.25","3.30","52.50","58.50","108.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
