"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","47.18","99.00","128.33","175.00","183.06","7455000.00","151.83","190.94","149.29","165.56","190.56","220.31","206.88","273.46","3900000.00","99.00","244.29","5825000.00","61.29","57.90","103.36"
"BITR Change","-0.32","-0.28","0.62","-1.71","-0.55","-145000.00","0.25","-1.56","-5.71","-0.83","1.12","-4.38","-10.00","-14.25","-16667.00","-0.28","0.72","-18750.00","-1.14","-0.90","-2.36"
"MTD","48.46","101.18","132.92","179.92","175.18","7622500.00","152.26","183.57","184.88","167.94","188.49","226.38","222.59","290.79","3854761.86","101.18","261.43","5879464.29","63.56","60.21","107.74"
"MTD Change","-0.45","-0.81","-1.67","-1.63","4.08","-38000.00","-0.22","3.26","-16.37","-0.78","0.60","-1.55","-4.28","-4.08","21428.66","-0.81","-7.00","-18035.71","-0.68","-0.75","-1.28"
"Jul-24","49.54","97.50","131.50","176.50","181.50","7.50","153.00","186.00","170.41","165.00","193.45","211.00","225.00","275.00","3.60","97.50","260.00","5.60","59.00","60.00","102.36"
"Aug-24","52.50","92.00","127.00","164.00","164.00","7.35","145.00","187.00","170.00","157.50","193.00","198.00","205.00","250.00","3.20","92.00","265.00","5.30","60.00","59.00","108.00"
"Sep-24","56.25","94.50","130.00","166.50","162.50","7.80","138.00","184.00","163.00","150.00","195.00","195.50","195.00","245.00","2.96","94.50","260.00","5.00","63.50","64.00","113.00"
"Oct-24","65.25","100.00","143.00","180.00","176.50","9.05","142.00","183.50","164.00","160.00","223.00","196.00","200.00","245.00","2.96","100.00","270.00","5.20","66.00","69.00","120.00"
"Nov-24","70.25","108.00","146.50","185.00","187.00","9.75","146.00","187.50","174.00","167.50","253.00","197.50","210.00","240.00","3.04","108.00","275.00","5.40","68.00","70.00","122.00"
"Q3-24","52.76","94.67","129.50","169.00","169.33","7.55","145.33","185.67","167.80","157.50","193.82","201.50","208.33","256.67","3.25","94.67","261.67","5.30","60.83","61.00","107.79"
"Q4-24","69.50","109.00","148.50","185.00","187.00","9.69","145.00","188.00","174.00","167.50","253.00","197.83","210.00","240.00","3.04","109.00","275.00","5.40","68.00","70.00","120.25"
"Q1-25","69.00","104.90","142.77","156.44","176.19","9.55","144.72","192.31","152.13","164.96","228.80","180.86","186.93","206.75","2.62","104.90","255.27","5.00","60.00","61.00","115.00"
"Cal25","14.10","96.74","10.80","22.70","34.65","33.15","14.75","27.95","31.50","10.50","15.50","40.70","40.00","37.25","2.56","16.60","28.75","4.50","64.00","64.75","116.00"
"Cal26","13.35","90.03","10.30","22.20","32.20","31.30","14.35","25.95","28.65","10.00","14.30","38.00","39.00","37.00","2.56","15.45","27.45","3.90","61.25","65.50","116.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
