"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","50.50","84.17","114.58","132.07","120.00","7358395.00","134.17","122.50","124.64","150.00","179.44","146.88","164.88","195.11","2930000.00","84.17","227.50","3750000.00","83.33","75.75","137.17"
"BITR Change","-1.85","-2.22","0.00","-1.79","-0.28","-113827.00","-1.11","4.37","8.93","-0.28","12.22","1.25","1.75","-0.32","-10000.00","-2.22","0.00","56250.00","2.33","0.75","0.92"
"MTD","50.39","83.10","117.81","143.00","135.83","7265070.63","130.29","103.19","152.78","131.16","143.82","141.76","153.97","199.99","2917500.00","83.10","209.17","3579921.88","79.35","73.57","132.26"
"MTD Change","0.01","0.07","-0.22","-0.73","-1.13","6221.63","0.26","1.29","-2.01","1.26","2.37","0.34","0.73","-0.33","833.33","0.07","1.22","11338.54","0.27","0.15","0.33"
"Jul-25","50.90","82.75","116.00","135.00","130.44","7.32","125.00","110.00","148.05","129.75","153.00","142.75","155.00","190.00","2.72","82.75","214.00","3.50","80.46","72.00","133.70"
"Aug-25","53.75","80.00","111.00","127.00","135.34","7.30","121.00","124.00","135.00","129.75","158.00","151.00","150.00","185.00","2.64","80.00","215.00","3.25","79.50","67.00","132.00"
"Sep-25","57.75","80.00","109.00","125.00","130.84","7.80","125.00","122.00","124.00","129.75","156.00","147.00","145.00","180.00","2.56","80.00","205.00","3.10","74.00","67.00","128.50"
"Oct-25","61.50","85.00","120.00","135.00","138.84","8.30","132.50","118.00","121.50","157.00","171.00","137.00","161.00","187.00","2.68","85.00","196.00","3.70","72.00","67.00","128.00"
"Nov-25","63.25","88.00","125.00","140.00","140.84","8.45","137.50","123.00","129.00","157.00","182.00","135.00","165.00","190.00","2.80","88.00","200.00","4.00","72.00","67.00","128.00"
"Q3-25","54.13","80.92","112.00","129.00","132.21","7.47","123.67","118.67","135.68","129.75","155.67","146.92","150.00","185.00","2.64","80.92","211.33","3.28","77.99","68.67","131.40"
"Q4-25","63.00","88.00","125.00","140.00","140.84","8.53","137.50","123.00","129.00","157.00","182.00","135.00","165.00","190.00","2.80","88.00","200.00","4.00","72.00","67.00","128.00"
"Q1-26","12.60","81.86","10.10","21.00","26.32","29.63","14.95","18.83","26.50","10.75","12.20","30.50","35.50","35.50","2.62","13.90","21.50","3.70","63.00","57.00","117.00"
"Cal26","11.70","74.65","10.00","20.70","24.23","27.46","14.20","17.63","23.71","10.00","11.43","28.68","34.75","34.75","2.56","12.68","20.70","3.54","59.50","58.50","115.25"
"Cal27","11.00","67.43","9.80","20.50","22.90","24.44","13.75","16.60","19.50","9.75","11.10","25.05","34.50","34.50","2.48","11.45","19.25","3.30","48.00","58.50","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
