"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","47.25","88.33","117.92","124.93","182.50","6808333.00","150.39","104.06","170.00","149.44","183.61","159.06","174.28","188.39","2902000.00","88.33","250.00","4062500.00","84.67","77.50","139.42"
"BITR Change","3.47","8.33","-0.83","-1.36","30.83","261111.00","0.95","-16.88","10.00","-5.56","-0.56","2.50","4.69","-1.97","0.00","8.33","4.64","131250.00","-0.33","1.00","1.75"
"MTD","45.94","87.36","118.13","125.14","178.75","6723611.00","150.59","105.78","168.75","151.94","184.03","157.34","173.71","188.84","2902000.00","87.36","246.78","4006250.00","84.75","77.44","139.63"
"MTD Change","-2.82","5.67","0.90","-13.67","44.85","-405018.43","18.93","-5.48","15.80","13.36","28.89","12.47","15.47","-9.41","-15565.22","5.67","31.40","353097.83","4.08","2.74","5.19"
"Aug-25","56.00","91.00","119.50","126.50","151.81","7.60","121.00","108.50","145.00","129.75","150.00","164.75","160.00","185.00","2.64","91.00","239.00","3.75","79.55","75.00","136.00"
"Sep-25","62.50","92.25","125.00","125.00","149.81","8.50","125.00","113.00","133.00","119.75","143.00","157.00","150.00","180.00","2.56","92.25","220.00","3.25","72.00","71.00","133.00"
"Oct-25","64.50","92.50","128.00","135.00","153.31","8.70","132.50","117.00","124.00","135.00","169.00","145.00","161.00","187.00","2.68","92.50","198.00","3.70","72.00","71.00","132.00"
"Nov-25","66.25","93.50","133.00","140.00","154.81","8.95","137.50","122.00","135.00","150.00","180.00","143.00","165.00","190.00","2.80","93.50","202.00","4.00","72.00","71.00","132.00"
"Dec-25","68.75","94.50","138.00","145.00","156.31","9.30","142.50","127.00","140.00","165.00","191.00","141.00","169.00","195.00","2.92","94.50","206.00","4.30","72.00","71.00","132.00"
"Q4-25","66.50","93.50","133.00","140.00","154.81","8.98","137.50","122.00","133.00","150.00","180.00","143.00","165.00","190.00","2.80","93.50","202.00","4.00","72.00","71.00","132.00"
"Q1-26","60.72","83.04","104.99","140.85","134.74","8.20","132.65","133.55","121.70","146.86","163.32","127.28","164.50","193.57","2.62","83.04","182.51","3.70","61.00","57.00","116.00"
"Q2-26","12.40","76.56","9.55","20.30","25.04","28.33","13.45","18.75","24.10","9.25","11.20","28.50","34.00","34.00","2.50","13.00","20.80","3.60","60.00","57.00","113.00"
"Cal26","12.25","75.75","10.00","20.70","25.04","27.96","14.20","19.13","24.16","10.00","11.43","28.55","34.75","34.75","2.56","12.86","20.70","3.54","59.25","58.50","113.75"
"Cal27","11.30","67.43","9.80","20.50","23.08","25.93","13.75","16.60","20.50","9.75","11.10","25.05","34.50","34.50","2.48","11.45","19.25","3.30","52.00","58.50","108.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
