"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","46.95","81.67","120.42","150.64","0.00","7060000.00","128.01","91.88","0.00","0.00","130.56","137.50","145.75","202.50","2910000.00","81.67","191.07","3575000.00","78.83","72.75","129.58"
"BITR Change","-0.45","-0.55","-0.41","-3.00","-145.28","-5000.00","-0.93","1.88","-211.43","-113.33","0.00","-1.88","-1.31","-0.36","0.00","-0.55","1.07","-18750.00","3.33","0.13","0.33"
"MTD","47.91","83.46","120.94","153.94","143.89","7118000.00","130.29","93.05","223.33","118.33","130.42","139.93","148.51","203.93","2897500.00","83.46","194.38","3695312.50","77.48","72.33","128.50"
"MTD Change","-0.32","-0.60","-0.17","-1.10","0.00","-19333.33","-0.76","-0.39","0.00","0.00","0.05","-0.81","-0.92","-0.48","4166.67","-0.60","-1.10","-40104.17","0.45","0.14","0.36"
"Jul-25","51.00","80.50","118.00","142.50","133.52","7.20","125.00","115.00","147.00","129.75","147.00","136.00","172.50","175.00","2.72","80.50","195.00","4.00","77.08","70.00","129.73"
"Aug-25","54.00","72.25","111.00","137.50","123.52","7.10","121.00","114.00","118.00","129.75","148.00","139.00","159.50","172.00","2.64","72.25","190.00","3.80","69.00","65.00","119.00"
"Sep-25","56.25","73.00","114.50","135.00","122.77","7.60","129.00","112.00","112.50","129.75","149.00","132.25","152.50","178.00","2.56","73.00","185.00","3.60","67.00","65.00","119.00"
"Oct-25","61.50","82.50","120.00","138.00","131.02","8.25","132.50","117.00","110.00","157.00","161.00","127.00","166.00","187.00","2.68","82.50","181.00","3.80","66.00","65.00","120.00"
"Nov-25","63.00","85.50","125.00","143.00","134.02","8.40","137.50","121.00","120.00","157.00","172.00","126.00","170.00","190.00","2.80","85.50","185.00","4.00","66.00","65.00","120.00"
"Q3-25","53.75","75.25","114.50","138.33","126.60","7.30","125.00","113.67","125.83","129.75","148.00","135.75","162.50","175.00","2.64","75.25","190.00","3.80","71.03","66.67","122.58"
"Q4-25","63.00","86.00","125.00","143.00","134.52","8.48","137.50","121.00","120.00","157.00","172.00","126.00","170.00","190.00","2.80","86.00","185.00","4.00","66.00","65.00","120.00"
"Q1-26","12.40","75.97","10.10","21.00","24.33","29.63","14.95","18.83","25.40","10.75","12.20","30.00","35.50","35.50","2.62","12.90","21.00","3.70","57.00","57.00","107.00"
"Cal26","11.50","69.49","10.00","20.70","22.74","27.46","14.20","17.53","22.10","10.00","11.43","27.98","34.75","34.75","2.56","11.80","20.18","3.54","57.00","58.50","108.00"
"Cal27","10.90","64.78","9.80","20.50","22.14","24.44","13.75","16.60","19.50","9.75","11.10","24.30","34.50","34.50","2.48","11.00","19.25","3.40","48.00","58.50","100.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
