"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","53.45","108.72","172.08","208.79","211.94","8520000.00","181.39","141.25","210.71","180.28","212.78","240.94","268.31","325.71","4033333.00","108.72","365.71","6093750.00","81.14","78.60","140.14"
"BITR Change","-0.30","-0.84","30.63","-0.85","11.94","-40000.00","-2.11","-13.44","-15.00","-29.16","-5.55","-3.75","1.12","-0.93","8333.00","-0.84","7.14","-106250.00","-0.43","-0.40","-1.29"
"MTD","55.29","112.06","165.92","209.76","200.11","8663000.00","197.03","165.44","239.50","208.68","223.67","246.44","270.47","323.25","4051666.60","112.06","363.14","6317500.00","83.97","80.16","143.89"
"MTD Change","-0.46","-0.83","1.54","-0.24","2.96","-35750.00","-3.91","-6.05","-7.20","-7.10","-2.72","-1.38","-0.54","0.61","-4583.40","-0.83","0.64","-55937.50","-0.71","-0.39","-0.94"
"Jun-24","57.50","110.25","167.00","205.00","206.25","8.40","190.00","162.30","197.34","215.00","230.00","222.85","250.00","300.00","3.60","110.25","335.00","6.50","80.99","77.00","140.97"
"Jul-24","55.25","102.50","153.00","185.00","182.00","7.70","165.00","176.25","162.00","190.00","225.00","205.00","225.00","265.00","2.88","102.50","305.00","6.00","79.00","76.00","137.00"
"Aug-24","53.75","88.00","143.00","165.00","162.50","7.40","145.00","173.00","151.00","175.00","192.00","196.00","205.00","240.00","2.76","88.00","279.00","5.40","79.50","76.00","137.00"
"Sep-24","56.75","88.50","150.00","167.50","163.00","7.95","138.00","175.75","152.00","160.00","204.00","193.00","195.00","245.00","2.68","88.50","267.00","5.10","80.00","76.00","137.00"
"Oct-24","66.25","103.00","153.00","180.00","176.00","9.15","142.00","175.50","158.00","165.00","227.00","193.50","200.00","245.00","2.68","103.00","273.00","5.20","81.50","76.50","140.00"
"Q3-24","55.25","93.00","148.67","172.50","169.17","7.68","149.33","175.00","155.00","175.00","207.00","198.00","208.33","250.00","2.77","93.00","283.67","5.50","79.50","76.00","137.00"
"Q4-24","70.00","109.50","158.00","185.00","185.00","9.64","145.00","179.50","165.00","170.00","257.00","190.50","210.00","240.00","2.76","109.50","278.00","5.40","82.00","77.50","136.00"
"Q1-25","66.93","103.15","148.46","156.44","175.00","9.25","144.72","192.31","146.23","164.96","214.00","178.79","186.93","206.75","2.62","103.15","255.27","5.00","68.83","71.50","124.00"
"Cal25","13.85","94.99","10.80","22.70","33.75","32.41","14.75","27.95","31.00","10.50","15.15","40.20","40.00","37.25","2.56","16.30","28.75","4.50","68.71","71.75","123.25"
"Cal26","13.15","88.58","10.30","22.20","32.25","30.56","14.35","25.95","28.50","10.00","13.80","37.70","39.00","37.00","2.56","15.20","27.45","3.90","68.71","71.75","123.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
