"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","68.65","92.78","110.00","144.93","151.67","8485000.00","131.44","165.63","111.79","198.33","225.56","135.94","139.06","205.00","2920833.00","92.78","206.43","3462500.00","43.25","47.31","91.50"
"BITR Change","3.45","-1.55","0.94","0.00","1.39","55000.00","-2.45","-4.37","16.08","11.66","-2.77","0.31","0.93","0.00","-4167.00","-1.55","6.43","31250.00","-3.25","0.25","0.50"
"MTD","63.97","92.37","108.43","143.80","135.41","8708463.85","136.77","159.19","104.12","190.53","193.70","125.99","131.24","181.22","3055448.62","92.37","192.23","3406250.00","46.19","47.85","91.69"
"MTD Change","-0.62","0.45","0.25","0.40","5.13","-192786.15","2.58","-3.79","-4.09","-6.45","5.85","4.19","3.58","9.52","-66426.26","0.45","3.12","66406.25","-1.43","-0.41","-0.42"
"Feb-25","65.20","92.50","110.00","144.00","136.75","8.70","140.00","160.00","105.00","170.00","200.00","129.96","135.00","175.00","2.92","92.50","194.00","3.40","45.68","47.65","91.43"
"Mar-25","66.00","92.00","111.00","137.00","145.25","9.10","137.00","148.50","130.00","147.00","170.00","134.00","140.00","185.00","2.58","92.00","200.00","3.50","49.00","51.00","95.00"
"Apr-25","62.75","87.50","110.00","134.00","139.25","8.65","123.25","144.00","132.00","140.00","170.00","133.00","150.00","185.00","2.50","87.50","190.00","3.25","50.50","51.00","99.00"
"May-25","62.00","86.00","107.25","132.00","135.75","8.55","118.00","141.00","130.00","130.50","167.00","127.00","160.00","183.00","2.50","86.00","188.00","3.10","51.50","51.00","99.50"
"Jun-25","61.25","84.50","106.00","130.00","131.25","8.45","118.00","138.00","128.00","129.50","164.00","121.00","170.50","181.00","2.50","84.50","186.00","3.05","51.50","51.00","100.50"
"Q2-25","62.00","86.00","107.75","132.00","135.42","8.55","119.75","141.00","130.00","133.33","167.00","127.00","160.17","183.00","2.50","86.00","188.00","3.13","51.17","51.00","99.67"
"Q3-25","52.50","70.00","106.00","125.00","115.75","7.25","117.50","124.00","119.00","129.75","152.00","120.00","171.25","175.00","2.48","70.00","180.00","2.95","55.50","55.00","105.00"
"Q4-25","62.50","79.25","126.00","144.00","124.75","8.65","135.25","128.00","129.00","157.00","179.00","115.00","180.50","190.00","2.64","79.25","184.00","3.05","58.50","59.00","109.00"
"Cal26","11.90","72.14","10.00","20.75","23.86","28.43","14.20","17.30","23.61","10.00","12.47","24.94","34.75","34.75","2.56","12.25","22.68","3.25","55.00","55.00","107.75"
"Cal27","11.50","70.38","9.80","20.50","23.42","27.78","13.75","17.00","23.25","9.75","12.15","24.50","36.00","34.50","2.48","11.95","22.20","3.10","52.00","55.00","107.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
