"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","470.56","286.67","245.42","591.43","324.44","24916667.00","343.61","240.63","410.00","398.33","429.44","396.80","291.88","262.00","7300000.00","286.67","410.20","8023735.00","","74.00","133.17"
"BITR Change","3.89","-25.27","1.25","-2.14","-34.45","-1138889.00","3.05","4.38","4.29","17.22","6.11","-25.59","-15.00","-5.14","300000.00","-25.27","3.77","-166141.00","","-3.25","-6.00"
"MTD","458.22","302.08","226.81","538.25","345.65","26129537.17","301.52","217.50","375.60","343.83","364.86","436.44","280.84","257.30","6818750.00","302.08","419.80","8172054.00","104.33","82.29","148.18"
"MTD Change","2.47","-25.27","3.72","10.64","-4.24","-242574.03","8.42","4.63","6.88","10.90","12.92","-7.93","2.21","0.94","96250.00","-25.27","-1.92","-29663.80","0.00","-1.66","-3.00"
"Mar-26","379.51","15.82","180.00","500.00","166.55","24.00","285.00","18.60","26.00","250.00","14.35","260.00","220.00","250.00","6.40","15.82","330.00","7.00","107.00","75.00","132.00"
"Apr-26","207.50","15.99","139.50","340.00","145.55","21.00","240.00","18.30","26.90","230.00","12.97","206.00","200.00","225.00","5.60","15.99","280.00","6.00","94.00","70.00","129.00"
"May-26","140.00","15.59","132.50","290.00","145.55","15.50","200.00","17.80","26.50","200.00","12.67","185.00","186.00","215.00","5.20","15.59","260.00","5.00","84.00","67.50","128.00"
"Jun-26","122.00","15.19","130.00","240.00","145.55","11.50","175.00","17.30","26.10","170.00","12.37","175.00","175.00","195.50","4.64","15.19","240.00","4.50","74.00","65.00","127.00"
"Jul-26","105.00","13.40","128.50","190.00","123.86","11.00","150.00","16.10","23.50","150.00","10.84","160.00","162.00","195.00","4.00","13.40","226.00","4.00","72.00","63.00","127.00"
"Q2-26","156.50","15.59","134.00","290.00","145.55","16.00","205.00","17.80","26.50","200.00","12.67","188.67","187.00","211.83","5.15","15.59","260.00","5.17","84.00","67.50","128.00"
"Q3-26","100.00","13.40","126.50","173.33","123.86","10.85","140.00","16.10","23.50","141.67","10.84","160.00","162.00","195.00","3.60","13.40","222.00","3.53","71.00","63.00","125.00"
"Q4-26","21.22","14.50","13.44","25.88","28.20","40.56","17.26","2.70","5.52","10.80","0.87","37.19","35.73","35.75","2.96","2.46","25.04","3.30","68.00","62.00","123.00"
"Cal27","15.70","76.80","12.90","20.82","25.47","31.25","14.00","16.65","22.93","9.80","11.45","34.00","34.50","34.55","2.48","13.04","21.19","3.15","59.00","53.00","110.25"
"Cal28","13.55","66.61","12.60","20.25","23.23","26.67","13.55","16.20","20.26","9.55","11.10","27.50","34.25","34.30","2.48","11.31","19.30","3.00","49.25","43.00","95.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
