"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","37.08","73.32","99.61","152.07","115.31","7488889.00","109.50","187.25","140.42","211.67","172.22","156.25","197.50","243.57","3208333.00","73.32","274.29","3881250.00","114.14","","214.86"
"BITR Change","-3.50","2.87","3.44","6.36","1.56","-94444.00","2.44","-1.50","4.59","-18.61","-8.61","0.62","10.31","4.64","8333.00","2.87","3.58","6250.00","1.86","","13.43"
"MTD","42.72","70.20","99.01","145.07","110.08","7645833.25","108.93","189.44","124.48","228.68","185.90","155.24","184.46","239.91","3131249.75","70.20","254.11","3851562.50","115.29","","209.61"
"MTD Change","-3.89","1.68","1.33","3.82","4.45","-109722.25","1.24","-1.44","13.64","-7.71","-9.38","0.70","7.89","1.34","72916.75","1.68","18.39","26562.50","-2.07","","-1.46"
"Oct-23","41.25","76.58","110.00","149.00","126.38","7.40","117.00","184.00","136.00","185.00","207.25","160.00","200.00","230.00","2.88","76.58","270.00","3.90","117.00","110.00","207.00"
"Nov-23","51.00","86.50","120.00","153.50","140.00","8.30","130.00","195.00","148.00","195.00","237.00","170.00","192.50","240.00","2.72","86.50","275.00","3.95","123.50","100.00","205.00"
"Dec-23","56.25","96.50","130.00","161.00","150.00","9.00","145.00","210.00","160.00","205.00","280.00","182.00","200.00","250.00","2.80","96.50","280.00","4.00","120.00","98.00","190.00"
"Jan-24","53.67","91.15","125.47","152.06","146.50","8.45","147.70","187.50","127.22","165.71","241.60","163.66","174.71","196.08","2.64","91.15","242.42","3.95","107.00","92.00","175.00"
"Feb-24","12.60","16.10","9.75","24.50","32.70","30.19","16.50","31.15","29.95","11.00","18.40","42.65","42.70","39.50","32.00","16.10","31.60","42.78","88.00","84.00","160.00"
"Q4-23","49.50","86.53","120.00","154.50","138.79","8.23","130.67","196.33","148.00","195.00","241.42","170.67","197.50","240.00","2.80","86.53","275.00","3.95","120.17","102.67","200.67"
"Q1-24","12.70","16.05","9.75","24.50","32.80","30.25","16.50","30.95","29.90","11.00","18.30","43.25","42.70","39.50","32.00","16.05","31.60","42.78","92.33","84.67","163.33"
"Q2-24","12.15","14.30","9.25","21.00","30.00","28.89","15.50","27.00","27.95","10.00","14.75","42.25","42.30","38.50","30.00","14.30","28.70","40.00","92.33","84.67","132.00"
"Cal24","12.72","14.94","9.13","22.13","30.90","30.15","15.50","26.95","28.40","10.00","14.97","42.40","42.50","39.00","30.00","14.94","29.36","40.00","79.58","68.00","139.33"
"Cal25","12.25","14.15","8.90","21.50","29.65","28.89","14.80","25.40","27.50","9.00","12.45","37.85","42.25","37.25","29.00","14.15","27.70","34.44","70.25","58.00","114.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
