"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","62.70","109.83","133.93","175.71","200.83","8335000.00","188.06","191.39","198.21","223.06","223.33","199.38","228.94","286.07","4195833.00","109.83","290.00","4925000.00","65.14","69.00","127.43"
"BITR Change","-1.20","2.89","67.81","-1.72","8.61","-55000.00","11.84","-5.83","-3.58","5.00","-11.11","-10.00","-2.94","-2.50","-16667.00","2.89","-16.07","-100000.00","-0.14","0.40","0.07"
"MTD","64.92","107.54","132.86","179.82","177.31","8501666.67","171.96","197.92","206.07","218.24","250.23","228.44","239.00","292.88","4234027.83","107.54","305.11","5587500.00","65.37","67.23","124.92"
"MTD Change","-1.43","-0.24","-2.85","-3.68","30.64","-168333.33","6.96","-2.08","-17.50","1.85","-36.44","-29.69","-14.75","-6.05","-7639.17","-0.24","-5.96","-637500.00","-0.77","2.63","4.49"
"Apr-24","65.50","114.50","137.00","187.00","194.10","8.90","163.00","205.00","212.00","230.00","248.10","201.00","250.00","290.00","48.00","114.50","308.00","6.30","65.46","67.00","126.77"
"May-24","67.00","115.00","145.00","184.00","193.50","9.05","155.00","217.50","203.50","215.00","252.50","211.50","240.00","270.00","42.50","115.00","295.00","5.80","66.50","66.00","124.00"
"Jun-24","63.50","107.00","138.00","166.00","181.00","8.65","140.00","207.00","173.00","200.00","230.00","208.50","225.00","250.00","38.00","107.00","295.00","5.30","65.00","65.00","122.00"
"Jul-24","62.50","99.00","134.00","151.00","173.00","8.45","136.00","197.00","164.00","170.00","205.00","206.00","215.00","225.00","35.00","99.00","290.00","4.70","66.00","65.00","122.00"
"Aug-24","62.00","95.00","132.00","145.00","166.00","8.35","131.00","196.00","162.00","150.00","184.00","204.00","205.00","200.00","34.00","95.00","285.00","4.55","66.50","67.00","122.00"
"Q2-24","65.33","112.17","140.00","179.00","189.53","8.87","152.67","209.83","196.17","215.00","243.53","207.00","238.33","270.00","42.83","112.17","299.33","5.80","65.65","66.00","124.26"
"Q3-24","62.75","96.00","135.00","149.00","170.00","8.47","135.00","196.00","164.00","160.00","195.00","204.00","205.00","215.83","34.00","96.00","285.00","4.70","67.00","66.67","122.00"
"Q4-24","74.00","111.00","146.00","160.00","187.50","10.03","145.00","200.00","174.00","170.00","235.00","200.00","210.00","230.00","34.50","111.00","275.00","4.95","71.50","73.00","128.00"
"Cal25","14.45","93.82","10.80","22.70","34.25","33.33","14.75","28.45","30.00","10.50","14.25","41.50","40.00","37.25","32.00","16.10","28.50","4.10","62.75","67.00","120.25"
"Cal26","13.45","89.16","10.30","22.20","32.10","30.93","14.35","26.35","28.00","10.00","13.50","38.75","39.00","37.00","32.00","15.30","27.35","3.80","62.75","67.00","120.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
