"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","53.42","135.00","210.00","185.07","200.00","9427778.00","218.67","149.50","112.14","175.00","190.83","170.94","183.50","218.57","3570833.00","135.00","237.14","4475000.00","118.86","105.80","190.57"
"BITR Change","-0.66","14.14","-2.19","2.28","-0.32","-77778.00","2.45","8.25","2.14","0.00","1.39","-2.19","0.37","-2.22","-12500.00","14.14","-3.57","-6250.00","3.43","3.40","6.14"
"MTD","50.25","97.62","130.12","164.06","164.32","8695457.65","158.74","164.24","118.38","188.68","192.29","165.20","193.61","242.80","3317892.00","97.62","250.76","4142977.94","115.57","113.00","203.75"
"MTD Change","0.20","2.34","4.99","1.31","2.23","45770.02","3.75","-0.92","-0.39","-0.85","-0.09","0.36","-0.63","-1.51","15808.81","2.34","-0.85","20751.38","0.21","-0.45","-0.82"
"Oct-23","51.50","105.00","149.00","168.00","175.75","8.88","170.00","163.75","117.47","183.00","195.00","168.50","193.00","243.00","3.32","105.00","247.00","4.18","114.00","111.25","201.90"
"Nov-23","59.00","121.00","195.00","173.00","205.00","9.40","165.00","182.00","145.00","185.00","235.00","173.00","193.00","240.00","2.96","121.00","245.00","4.25","118.00","103.00","192.00"
"Dec-23","61.50","118.00","185.00","178.50","196.00","9.70","170.00","205.00","160.00","195.00","290.00","184.00","200.00","250.00","2.88","118.00","270.00","4.40","117.00","98.00","187.00"
"Jan-24","13.90","97.17","11.50","26.00","37.70","32.96","17.50","32.25","32.85","11.50","20.50","46.70","42.70","40.00","2.64","18.55","32.50","4.30","105.00","94.00","182.00"
"Feb-24","13.75","90.62","11.00","25.00","35.90","32.59","17.00","31.65","32.05","11.00","18.30","45.85","42.70","39.50","2.56","17.30","32.00","4.20","98.00","85.00","172.00"
"Q4-23","57.33","114.67","176.33","173.17","192.25","9.33","168.33","183.58","140.82","187.67","240.00","175.17","195.33","244.33","3.05","114.67","254.00","4.28","116.33","104.08","193.63"
"Q1-24","13.75","89.84","11.05","25.00","35.80","32.53","17.00","31.30","32.00","11.00","18.80","45.90","42.70","39.50","2.56","17.15","32.00","4.20","96.00","86.67","172.00"
"Q2-24","13.05","80.41","10.25","21.50","32.60","30.93","16.00","28.00","29.50","10.00","14.75","41.60","42.30","38.50","2.40","15.35","29.40","3.70","96.00","86.67","137.00"
"Cal24","13.65","83.81","10.10","22.63","33.30","32.30","16.00","27.90","29.60","10.00","15.10","42.50","42.50","39.00","2.40","16.00","30.00","3.77","83.75","72.17","145.00"
"Cal25","13.00","75.96","9.20","21.75","30.70","30.74","15.20","25.30","27.50","9.00","12.45","37.75","42.25","37.25","2.32","14.50","28.25","3.25","69.25","59.00","114.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
