"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","70.68","103.32","131.43","193.93","184.69","8877778.00","173.50","216.94","207.86","245.56","320.00","263.75","249.06","319.29","4175000.00","103.32","325.36","6237500.00","78.00","75.20","135.00"
"BITR Change","0.23","-2.34","-2.50","-1.07","-13.12","55556.00","19.61","13.33","-21.78","0.56","0.00","47.50","1.87","-2.14","16667.00","-2.34","1.43","1050000.00","4.14","1.00","4.00"
"MTD","69.53","103.82","127.03","196.44","195.49","9051851.78","144.05","200.93","203.85","987142.89","320.37","187.63","241.47","324.93","4487499.89","103.82","325.67","4782291.67","63.86","65.98","117.97"
"MTD Change","1.12","1.33","2.02","-1.19","1.58","-110648.22","16.25","-4.49","27.78","163392.64","0.79","18.57","4.02","-2.59","-161458.36","1.33","2.11","365885.42","6.86","5.18","9.04"
"Mar-24","69.78","105.05","130.00","191.00","184.64","9.00","144.00","218.05","207.23","248.00","302.17","235.70","245.00","310.00","54.50","105.05","323.50","5.56","72.24","72.93","127.34"
"Apr-24","67.00","105.00","150.00","185.00","181.00","8.70","145.00","233.00","196.00","230.00","249.00","255.00","230.00","280.00","46.50","105.00","337.00","5.80","78.00","69.00","130.00"
"May-24","64.75","100.50","144.00","175.00","172.00","8.40","140.00","220.00","180.00","215.00","230.00","236.00","225.00","260.00","41.50","100.50","315.00","5.50","74.00","67.00","125.00"
"Jun-24","62.50","97.50","141.00","157.50","165.00","8.10","135.00","207.00","167.00","200.00","220.00","217.00","220.00","240.00","38.00","97.50","293.00","5.20","73.00","66.00","125.00"
"Jul-24","59.75","93.50","138.50","147.00","160.00","8.00","132.00","195.00","162.00","170.00","190.00","211.00","210.00","225.00","35.00","93.50","274.00","4.65","73.00","69.00","125.00"
"Q2-24","64.75","101.00","145.00","172.50","172.67","8.40","140.00","220.00","181.00","215.00","233.00","236.00","225.00","260.00","42.00","101.00","315.00","5.50","75.00","67.33","126.67"
"Q3-24","58.75","90.50","138.00","147.00","158.00","7.97","131.00","194.00","155.00","160.00","180.00","205.00","200.00","215.83","34.00","90.50","265.00","4.58","73.00","69.00","126.67"
"Q4-24","70.00","105.50","147.00","160.00","177.00","9.68","141.00","189.00","165.00","170.00","234.00","195.00","205.00","230.00","34.50","105.50","268.00","4.85","75.00","75.50","133.33"
"Cal25","13.85","90.33","10.60","22.50","32.75","32.41","14.50","26.75","29.00","10.50","13.25","40.25","40.00","37.25","32.00","15.50","28.30","4.00","64.75","67.00","118.75"
"Cal26","12.90","88.00","10.10","22.00","30.90","30.37","14.30","25.00","27.80","10.00","12.75","38.20","39.00","37.00","32.00","15.10","27.35","3.70","64.75","67.00","118.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
