"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","103.50","159.17","156.50","202.50","219.72","13204784.00","213.89","104.38","160.00","183.61","171.94","141.56","145.13","193.57","3460000.00","159.17","213.21","3812500.00","69.50","71.50","132.00"
"BITR Change","-6.44","-0.83","0.58","0.00","0.00","-30401.00","7.45","0.00","12.86","3.89","1.94","-0.63","-0.37","9.71","20000.00","-0.83","-1.79","-12500.00","-1.33","-1.00","-1.92"
"MTD","111.43","155.83","156.82","201.00","220.94","13320012.80","203.37","104.63","155.36","180.00","170.44","144.44","146.64","183.63","3414800.00","155.83","214.64","3845625.00","69.40","71.90","133.38"
"MTD Change","-1.98","0.83","-0.08","0.37","-0.31","-28807.20","2.63","-0.06","1.16","0.90","0.37","-0.72","-0.38","2.49","11300.00","0.83","-0.36","-8281.25","0.03","-0.10","-0.35"
"Nov-25","100.61","147.50","156.00","185.00","215.45","12.45","170.00","137.00","184.00","160.00","186.00","162.00","155.00","192.50","3.12","147.50","227.00","3.50","68.00","66.00","127.50"
"Dec-25","93.00","135.00","150.00","175.00","203.67","11.45","160.00","156.00","205.00","175.00","212.00","185.00","165.00","200.00","2.96","135.00","240.00","3.80","68.50","68.00","128.50"
"Jan-26","80.04","112.90","141.37","147.22","165.92","10.20","135.31","140.20","151.23","150.96","187.42","165.84","165.89","195.20","2.66","112.90","218.17","3.80","62.50","62.00","125.00"
"Feb-26","75.44","104.65","129.94","145.20","164.46","9.50","132.65","138.24","146.60","146.86","183.40","161.69","164.50","193.57","2.64","104.65","210.53","3.50","61.00","62.00","122.00"
"Mar-26","70.84","98.17","124.74","143.19","163.00","8.80","129.99","136.29","141.97","142.76","179.38","157.55","163.11","191.93","2.62","98.17","207.98","3.20","61.00","62.00","122.00"
"Q1-26","75.44","105.24","132.02","145.20","164.46","9.50","132.65","138.24","146.60","146.86","183.40","161.69","164.50","193.57","2.64","105.24","212.22","3.50","61.50","62.00","123.00"
"Q2-26","63.02","90.46","124.74","139.50","142.86","7.95","119.34","125.41","134.20","126.37","166.00","135.99","157.55","185.39","2.52","90.46","195.25","3.30","61.00","61.00","120.00"
"Q3-26","11.90","76.80","11.00","20.05","26.14","25.56","13.20","16.75","26.50","9.00","11.60","30.50","33.75","33.75","2.48","13.04","22.00","3.10","61.00","61.00","120.00"
"Cal26","13.90","89.87","12.05","21.14","29.29","30.00","14.20","18.89","29.02","10.00","12.57","33.10","34.75","34.75","2.57","15.26","23.00","3.30","61.13","61.50","121.00"
"Cal27","11.95","74.62","11.00","20.50","24.99","27.41","13.75","16.60","20.50","9.75","11.30","27.25","34.50","34.50","2.48","12.67","19.85","3.15","53.00","53.00","109.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
