"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","55.28","79.72","126.25","138.57","134.44","7457500.00","132.44","128.13","173.57","158.33","138.33","107.50","118.56","159.29","2633333.00","79.72","170.71","3012500.00","48.08","57.86","104.50"
"BITR Change","-3.52","-0.11","-1.25","-2.22","-1.67","-22500.00","2.61","5.63","4.28","24.16","7.50","0.94","0.75","1.15","16666.00","-0.11","0.71","93750.00","-1.92","-0.25","-0.33"
"MTD","52.25","82.85","126.62","152.60","134.57","7476250.00","122.31","92.77","163.16","123.91","115.55","107.68","119.22","159.79","2771726.21","82.85","169.85","3222544.64","49.33","56.94","102.60"
"MTD Change","-4.27","-14.55","-3.38","0.02","-42.77","-724619.57","-35.82","3.19","1.04","-6.93","-17.16","-23.95","-28.13","-20.81","-38944.09","-14.55","-37.71","-844934.70","-10.71","-4.71","-11.64"
"Nov-24","53.00","83.05","130.75","152.50","133.46","7.40","130.00","108.50","166.50","135.00","135.20","110.86","128.00","170.00","2.88","83.05","175.00","3.35","50.55","55.00","103.42"
"Dec-24","56.25","90.00","142.50","165.00","162.00","8.00","155.00","155.00","182.00","170.00","200.00","131.00","148.00","200.00","3.12","90.00","190.00","3.85","58.00","57.00","108.00"
"Jan-25","57.73","91.20","132.26","152.10","157.62","8.15","144.72","143.76","151.68","172.29","203.23","136.83","176.83","204.03","2.66","91.20","210.97","4.25","55.00","59.00","102.00"
"Feb-25","57.04","88.29","126.70","148.43","150.48","8.00","140.06","141.87","145.78","164.96","189.77","131.46","174.54","201.31","2.62","88.29","202.53","4.00","52.50","59.00","102.00"
"Mar-25","56.35","85.37","121.14","144.76","141.90","7.90","135.39","139.97","139.87","157.62","176.31","128.57","172.25","198.59","2.58","85.37","194.09","3.75","52.00","59.00","102.00"
"Q1-25","57.04","88.29","126.70","148.43","150.00","8.02","140.06","141.87","145.78","164.96","189.77","132.29","174.54","201.31","2.62","88.29","202.53","4.00","53.17","59.00","102.00"
"Q2-25","55.43","78.38","119.28","138.43","135.71","7.67","126.05","133.04","123.75","142.96","174.97","127.12","169.95","193.14","2.50","78.38","195.36","3.30","52.00","57.00","101.00"
"Q3-25","53.13","67.31","115.57","136.76","122.86","7.30","123.72","114.12","116.71","139.30","152.09","124.22","169.50","191.78","2.48","67.31","191.56","3.20","55.00","62.00","105.00"
"Cal25","12.40","79.25","10.11","21.50","28.70","29.34","14.25","20.50","28.75","10.50","12.90","31.00","37.75","36.25","2.56","13.60","23.48","3.50","54.67","61.75","104.75"
"Cal26","11.70","76.63","10.00","21.25","26.10","27.59","14.20","19.20","27.60","10.00","12.00","30.00","36.50","36.00","2.56","13.15","23.50","3.25","56.50","59.75","107.50"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
