"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","55.54","119.55","153.57","180.00","201.88","9902778.00","216.06","142.50","99.29","173.61","188.06","176.25","182.81","233.57","3575000.00","119.55","238.21","4475000.00","112.86","101.80","185.86"
"BITR Change","-6.59","-2.04","12.81","3.21","0.63","-325000.00","2.00","-4.75","0.72","5.28","0.84","1.87","0.31","-1.43","-41667.00","-2.04","0.35","12500.00","16.21","2.20","4.57"
"MTD","49.47","91.79","115.74","160.01","156.61","8508769.93","146.38","168.57","120.56","191.72","192.96","163.48","195.71","246.96","3260118.93","91.79","252.88","4071830.36","115.46","115.04","207.33"
"MTD Change","1.56","4.80","5.86","3.06","7.49","259418.01","11.45","-3.95","-3.60","-3.46","-0.89","1.97","-2.18","-2.11","55952.43","4.80","-2.47","66153.27","-1.79","-1.02","-3.96"
"Oct-23","51.46","100.63","125.00","164.00","167.95","8.90","170.00","165.45","116.00","108.61","198.00","169.49","195.00","245.00","3.28","100.63","252.38","4.14","113.84","110.31","199.94"
"Nov-23","55.50","102.00","135.00","170.00","174.00","9.00","165.00","188.00","140.00","100.00","240.00","180.00","193.00","240.00","2.96","102.00","262.00","4.15","109.50","102.00","190.00"
"Dec-23","58.00","103.00","145.00","177.00","175.00","9.20","170.00","203.00","155.00","95.00","290.00","188.00","200.00","250.00","2.88","103.00","270.00","4.30","104.50","97.00","182.00"
"Jan-24","13.50","93.77","11.20","26.00","36.75","31.85","17.50","32.05","31.85","11.50","20.00","46.60","42.70","40.00","2.64","17.90","32.10","4.30","97.00","93.00","171.00"
"Feb-24","13.40","88.53","10.70","25.00","34.75","31.85","17.00","31.70","31.05","11.00","18.80","45.75","42.70","39.50","2.56","16.90","31.60","4.25","90.00","84.00","151.00"
"Q4-23","54.99","101.88","135.00","170.33","172.32","9.03","168.33","185.48","137.00","101.20","242.67","179.16","196.00","245.00","3.04","101.88","261.46","4.20","109.28","103.10","190.65"
"Q1-24","13.40","87.48","10.80","25.00","34.70","31.73","17.00","31.25","31.00","11.00","18.80","45.80","42.70","39.50","2.56","16.70","31.60","4.25","88.33","85.67","156.00"
"Q2-24","12.85","76.22","10.10","21.50","31.80","30.93","16.00","27.65","28.00","10.00","14.75","43.30","42.30","38.50","2.40","14.55","29.20","3.70","88.33","85.67","130.00"
"Cal24","13.40","81.19","9.90","22.63","32.61","32.05","16.00","27.50","28.75","10.00","15.10","43.50","42.50","39.00","2.40","15.50","29.65","3.70","79.08","71.17","136.00"
"Cal25","12.85","74.65","9.10","21.75","29.90","30.74","15.20","25.30","27.50","9.00","12.45","37.75","42.25","37.25","2.32","14.25","28.00","3.25","68.25","58.00","114.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
