"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","464.44","264.17","194.58","536.43","248.06","23283889.00","342.94","233.75","390.00","398.89","421.67","366.88","265.63","254.64","7975000.00","264.17","390.00","7571250.00","100.25","73.00","131.67"
"BITR Change","-6.67","-12.77","-40.84","-31.43","-1.94","-799444.00","-5.95","-6.25","-10.71","-1.67","-7.22","-14.28","-9.68","-2.50","112500.00","-12.77","-3.60","-246717.00","","0.00","0.50"
"MTD","460.61","294.20","223.85","541.73","321.49","25518055.63","312.62","222.34","380.54","357.81","379.96","420.83","278.25","256.94","7093750.00","294.20","412.80","8052692.63","","79.97","143.99"
"MTD Change","0.55","-12.77","-4.18","-0.76","-10.49","-319166.66","4.33","1.63","1.35","5.87","5.96","-7.71","-1.80","-0.33","125892.86","-12.77","-3.26","-68777.52","","-1.00","-1.76"
"Mar-26","422.05","15.82","205.00","500.00","166.55","24.00","300.00","18.60","26.00","250.00","14.35","330.00","220.00","250.00","6.40","15.82","380.00","7.40","101.20","75.00","135.08"
"Apr-26","265.00","15.99","165.00","340.00","145.55","19.00","240.00","18.30","26.90","230.00","12.97","247.00","200.00","225.00","5.60","15.99","300.00","6.00","94.00","70.00","137.00"
"May-26","156.00","15.59","155.00","290.00","145.55","15.50","200.00","17.80","26.50","200.00","12.67","193.00","186.00","215.00","5.20","15.59","260.00","5.00","85.00","67.50","132.00"
"Jun-26","139.00","15.19","131.50","240.00","145.55","11.50","175.00","17.30","26.10","170.00","12.37","190.00","175.00","195.50","4.64","15.19","240.00","4.50","75.00","65.00","130.00"
"Jul-26","114.00","13.40","130.00","190.00","123.86","11.00","150.00","16.10","23.50","150.00","10.84","190.00","162.00","180.00","4.00","13.40","226.00","4.00","74.00","63.00","130.00"
"Q2-26","186.67","15.59","150.50","290.00","145.55","15.33","205.00","17.80","26.50","200.00","12.67","210.00","187.00","211.83","5.15","15.59","266.67","5.17","84.67","67.50","133.00"
"Q3-26","111.00","13.40","129.00","173.33","123.86","10.85","140.00","16.10","23.50","141.67","10.84","187.50","162.00","170.00","3.60","13.40","222.00","3.53","72.33","63.00","129.00"
"Q4-26","23.14","14.50","13.98","25.88","28.20","40.56","17.26","2.70","5.52","10.80","0.87","41.02","35.73","31.12","2.96","2.46","26.59","3.30","70.00","62.00","127.00"
"Cal27","16.00","76.80","12.90","20.82","25.47","31.25","14.00","16.65","22.93","9.80","11.45","34.00","34.50","34.55","2.48","13.04","21.19","3.15","59.00","53.00","110.25"
"Cal28","13.85","66.61","12.60","20.25","23.23","26.67","13.55","16.20","20.26","9.55","11.10","27.50","34.25","34.30","2.48","11.31","19.30","3.00","49.25","43.00","95.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
