"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","96.06","115.83","142.50","154.36","158.61","10746667.00","159.50","105.00","183.93","153.61","140.00","110.31","127.75","184.86","2975000.00","115.83","225.36","2881250.00","62.67","67.50","123.08"
"BITR Change","4.12","9.44","0.83","0.93","0.55","187223.00","0.56","2.19","1.07","-0.83","-10.00","-1.57","3.06","0.29","-15000.00","9.44","45.00","-68750.00","-1.00","-1.50","-2.58"
"MTD","80.62","105.86","139.68","157.22","153.76","10059789.89","153.91","113.33","196.71","156.98","140.54","117.15","127.07","188.27","3119000.00","105.86","181.91","3172500.00","66.11","72.08","131.71"
"MTD Change","1.93","1.25","0.35","-0.36","0.61","85859.64","0.70","-1.04","-1.60","-0.42","-0.07","-0.86","0.09","-0.43","-18000.00","1.25","5.43","-36406.25","-0.43","-0.57","-1.08"
"Oct-25","89.38","115.68","140.00","155.00","167.55","10.50","150.00","111.75","187.00","145.00","158.00","119.50","161.00","192.00","2.68","115.68","198.00","3.20","61.17","67.70","124.58"
"Nov-25","84.00","122.00","140.00","157.50","183.80","10.50","150.00","122.00","177.50","160.00","171.00","139.00","165.00","195.00","2.80","122.00","204.00","3.50","58.00","62.00","117.50"
"Dec-25","78.00","118.00","135.00","160.00","177.80","10.20","160.00","133.00","179.00","175.00","198.00","147.00","169.00","200.00","2.92","118.00","208.00","3.80","60.00","64.00","120.00"
"Jan-26","73.60","103.36","129.94","142.86","156.59","9.30","135.31","124.43","136.28","150.96","199.46","133.71","165.89","195.20","2.64","103.36","202.89","3.80","59.00","62.00","119.00"
"Feb-26","64.86","96.88","126.82","140.85","155.13","8.60","132.65","122.48","133.97","146.86","195.45","131.63","164.50","193.57","2.62","96.88","200.34","3.50","58.00","62.00","119.00"
"Q4-25","83.79","118.56","138.33","157.50","176.38","10.40","153.33","122.25","181.17","160.00","175.67","135.17","165.00","195.00","2.80","118.56","203.33","3.50","59.72","64.57","120.69"
"Q1-26","66.70","96.88","126.82","140.85","155.13","8.80","132.65","122.48","133.97","146.86","195.45","131.63","164.50","193.57","2.62","96.88","200.34","3.50","58.00","62.00","119.00"
"Q2-26","13.05","84.81","11.00","20.50","28.75","30.00","13.45","17.75","26.25","9.25","12.50","30.75","34.00","34.00","2.50","14.40","22.60","3.30","56.00","60.00","117.00"
"Cal26","13.09","86.20","11.20","20.75","28.74","29.49","14.20","17.32","26.43","10.00","12.81","30.25","34.75","34.75","2.56","14.64","22.60","3.30","58.50","60.75","118.00"
"Cal27","11.95","77.15","10.45","20.50","24.98","27.41","13.75","16.60","20.50","9.75","11.10","26.25","34.50","34.50","2.48","13.10","19.85","3.15","53.00","53.00","109.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
