"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","67.20","102.86","144.29","180.36","195.83","9135000.00","164.94","184.44","162.14","224.44","268.06","218.75","265.31","303.93","3245833.00","102.86","391.43","6200000.00","77.57","75.00","138.57"
"BITR Change","0.65","2.19","2.81","-0.35","-1.67","15000.00","-1.12","5.27","17.50","10.55","23.06","-3.75","2.81","4.64","-79167.00","2.19","20.00","181250.00","7.29","3.60","5.29"
"MTD","66.10","101.33","143.84","179.73","188.47","9051250.00","168.22","174.65","147.50","216.04","249.72","222.66","263.83","298.57","3342708.25","101.33","365.54","6148437.50","70.71","72.15","133.80"
"MTD Change","4.02","-9.63","4.38","4.67","-0.88","497144.74","-15.98","-8.56","-28.24","-12.98","2.56","-0.40","31.09","12.46","-440844.33","-9.63","48.91","333305.92","6.67","4.17","8.97"
"May-24","67.25","111.50","150.00","180.00","196.50","9.30","162.50","202.46","178.67","205.00","275.00","228.60","255.00","285.00","40.00","111.50","357.00","5.90","77.42","74.50","133.75"
"Jun-24","65.50","107.00","140.00","171.00","190.00","9.05","145.00","197.00","175.00","185.00","240.00","216.00","230.00","265.00","37.00","107.00","304.00","5.40","86.50","71.50","135.00"
"Jul-24","60.75","100.50","134.00","151.00","177.00","8.40","136.00","186.00","162.00","170.00","231.00","203.25","215.00","235.00","35.00","100.50","300.00","5.00","84.00","69.50","133.00"
"Aug-24","58.75","90.75","132.00","145.00","171.00","8.15","131.00","179.00","158.00","150.00","190.00","198.25","205.00","201.00","34.00","90.75","295.00","4.80","83.00","70.00","132.00"
"Sep-24","60.50","94.50","139.00","151.00","174.00","8.30","138.00","180.50","160.00","160.00","200.00","192.50","195.00","222.50","33.00","94.50","290.00","5.10","83.50","70.50","132.00"
"Q3-24","60.00","95.25","135.00","149.00","174.00","8.28","135.00","181.83","160.00","160.00","207.00","198.00","205.00","219.50","34.00","95.25","295.00","4.97","83.50","70.00","132.33"
"Q4-24","72.50","110.25","146.00","160.00","189.00","10.03","145.00","189.00","165.00","170.00","265.00","188.00","210.00","230.00","34.50","110.25","285.00","5.40","82.00","77.50","137.00"
"Q1-25","67.62","103.44","148.46","156.44","177.38","9.35","144.72","193.25","140.55","164.96","204.58","180.24","186.93","206.75","32.75","103.44","255.27","5.00","68.00","71.50","126.50"
"Cal25","14.00","95.57","10.80","22.70","34.50","32.78","14.75","28.00","29.75","10.50","14.45","40.00","40.00","37.25","32.00","16.40","28.75","4.50","68.00","71.75","125.25"
"Cal26","13.10","89.74","10.30","22.20","32.40","30.37","14.35","26.35","28.00","10.00","13.60","38.00","39.00","37.00","32.00","15.40","27.45","3.90","68.00","71.75","125.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
