"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","59.04","117.82","180.36","191.36","198.13","9011111.00","177.11","297.00","162.50","342.78","307.56","370.00","307.81","315.00","4670000.00","117.82","393.57","7650000.00","42.86","54.40","94.86"
"BITR Change","-2.29","-2.73","-9.37","-0.35","-7.50","-127778.00","2.22","-7.39","3.57","0.78","26.78","53.75","13.43","18.93","-5000.00","-2.73","13.57","818750.00","-7.14","2.20","4.21"
"MTD","64.40","136.47","181.67","205.79","259.50","9324509.76","184.26","166.91","161.27","683529.35","214.62","223.60","222.03","259.33","4439248.29","136.47","287.71","5215073.59","92.76","180.11","150.25"
"MTD Change","-0.56","-2.30","-0.32","-1.90","-7.68","-33267.97","-1.10","17.84","-0.07","1624.62","10.61","15.94","10.54","6.16","31100.23","-2.30","13.21","270073.52","-6.18","-0.37","-7.67"
"Jan-24","63.50","132.00","181.25","203.00","240.00","9.15","182.00","190.00","163.00","235.00","231.00","252.33","235.00","270.00","55.50","132.00","306.00","5.40","81.90","78.20","137.70"
"Feb-24","62.00","111.50","173.00","190.00","197.00","8.60","165.00","205.00","180.00","280.00","287.50","286.00","250.00","250.00","53.00","111.50","334.00","5.88","57.00","65.00","110.00"
"Mar-24","62.25","106.50","159.00","174.00","184.00","8.45","155.00","200.00","170.00","250.00","270.00","245.00","230.00","230.00","47.00","106.50","307.00","5.40","67.00","75.00","120.00"
"Apr-24","60.00","104.50","163.00","154.75","175.00","8.25","145.00","195.00","175.00","220.00","230.00","222.00","220.00","210.75","42.00","104.50","304.00","5.00","71.00","78.00","124.00"
"May-24","59.50","100.50","158.00","151.50","170.00","8.20","140.00","190.00","165.00","200.00","220.00","212.00","210.00","209.50","40.00","100.50","296.00","4.80","71.00","77.00","124.00"
"Q1-24","62.58","116.67","171.08","189.00","207.00","8.73","167.33","198.33","171.00","255.00","262.83","261.11","238.33","250.00","51.83","116.67","315.67","5.56","68.63","72.73","122.57"
"Q2-24","59.50","100.50","158.00","151.42","168.33","8.20","140.92","190.00","165.00","200.00","220.00","212.00","210.00","209.42","40.00","100.50","296.00","4.80","71.00","76.67","124.00"
"Q3-24","56.00","89.00","144.33","147.00","148.67","7.70","131.00","175.00","140.00","160.00","185.00","183.00","177.33","209.50","34.00","89.00","257.00","4.30","73.00","78.00","124.00"
"Cal25","13.25","89.74","10.60","22.50","31.75","31.11","14.50","26.25","27.75","10.50","13.25","38.00","40.50","37.25","32.00","15.40","27.70","4.00","72.50","70.00","118.75"
"Cal26","12.80","85.08","10.10","22.00","31.00","30.00","14.30","24.75","26.80","10.00","12.75","37.25","40.00","37.00","32.00","14.60","27.10","3.70","72.50","70.00","118.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
