"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","128.39","161.11","157.50","207.86","210.28","13883889.00","208.61","141.88","184.64","196.39","197.50","143.75","152.09","197.79","3587500.00","161.11","219.29","3937500.00","67.00","65.50","120.33"
"BITR Change","-0.72","1.44","0.00","3.07","-1.94","39445.00","-4.61","11.25","-3.57","3.89","11.94","-0.94","1.15","0.08","-25000.00","1.44","0.72","-6250.00","2.50","0.75","0.50"
"MTD","114.41","157.46","157.46","202.38","217.78","13456346.91","209.99","114.41","173.89","185.51","173.64","143.87","147.88","190.33","3487409.09","157.46","216.55","3859659.09","66.95","68.66","127.06"
"MTD Change","1.40","0.37","0.00","0.55","-0.75","42754.21","-0.14","2.75","1.07","1.09","2.39","-0.01","0.42","0.75","10009.09","0.37","0.27","7784.09","0.00","-0.32","-0.67"
"Nov-25","117.50","157.20","156.00","197.00","206.06","13.60","170.00","130.00","186.00","175.00","188.00","152.00","155.00","192.50","3.20","157.20","221.28","3.50","66.98","69.00","124.23"
"Dec-25","105.00","143.00","150.00","180.00","204.51","13.00","160.00","172.00","208.00","180.00","230.00","184.00","165.00","200.00","2.96","143.00","246.00","3.80","68.00","68.00","125.50"
"Jan-26","91.54","123.79","141.37","147.22","173.35","11.40","135.31","140.20","156.64","150.96","225.30","173.09","165.89","195.20","2.66","123.79","228.78","3.80","63.00","63.00","122.00"
"Feb-26","81.19","111.90","129.94","145.20","171.89","10.30","132.65","138.24","153.86","146.86","211.91","165.84","164.50","193.57","2.64","111.90","221.14","3.50","61.50","61.00","119.00"
"Mar-26","74.29","101.00","124.74","143.19","170.43","9.50","129.99","136.29","151.09","142.76","198.53","158.58","163.11","191.93","2.62","101.00","218.59","3.20","61.50","61.00","119.00"
"Q1-26","82.34","112.23","132.02","145.20","171.89","10.40","132.65","138.24","153.86","146.86","211.91","165.84","164.50","193.57","2.64","112.23","222.84","3.50","62.00","61.67","120.00"
"Q2-26","66.24","91.81","124.74","139.50","148.44","8.10","119.34","119.54","134.66","126.37","172.02","142.41","157.55","185.39","2.52","91.81","195.25","3.30","60.00","61.00","120.00"
"Q3-26","12.20","80.04","11.00","20.05","26.23","25.93","13.20","15.65","26.80","9.00","11.80","31.00","33.75","33.75","2.48","13.59","22.00","3.10","59.00","61.00","120.00"
"Cal26","14.60","92.90","12.05","21.14","30.03","31.11","14.20","18.18","29.56","10.00","13.27","34.34","34.75","34.75","2.57","15.77","23.41","3.30","60.50","61.42","120.00"
"Cal27","12.40","75.15","11.00","20.50","25.13","27.41","13.75","16.60","20.50","9.75","11.45","27.25","34.50","34.50","2.48","12.76","19.90","3.15","53.00","53.00","109.00"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
