"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to Med","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","60.32","103.41","126.43","197.50","191.25","8911111.00","107.50","231.67","155.71","259.44","318.33","171.88","239.38","333.93","4808333.00","103.41","323.57","4387500.00","56.86","59.40","106.14"
"BITR Change","0.37","-0.54","-5.63","0.00","-1.56","44444.00","2.78","-16.94","5.00","-3.06","-3.34","-2.50","-0.62","-7.86","-91667.00","-0.54","0.71","-81250.00","-1.00","-2.20","-4.14"
"MTD","69.86","107.74","157.16","194.34","198.08","9248015.86","167.05","220.80","170.15","762959.24","280.36","255.21","271.13","341.82","5755237.95","107.74","341.28","6212797.62","56.41","155.60","97.41"
"MTD Change","-0.50","-0.19","-1.39","0.17","-0.26","-19067.44","-3.12","1.39","-0.97","-2862.26","2.07","-4.04","-1.64","-0.00","-42761.90","-0.19","-0.92","-87202.38","0.07","-1.15","0.64"
"Mar-24","69.50","108.00","140.00","190.00","174.75","9.30","135.00","220.00","184.50","250.00","260.00","198.00","245.00","280.00","54.50","108.00","295.00","5.00","56.00","65.00","113.00"
"Apr-24","67.25","106.50","145.00","185.00","170.00","9.10","145.00","224.00","185.00","230.00","247.50","218.00","230.00","250.00","46.50","106.50","292.50","4.80","59.00","65.00","116.00"
"May-24","64.50","100.50","142.50","175.00","162.25","8.70","140.00","195.00","177.00","215.00","226.00","213.50","225.00","240.00","41.50","100.50","282.50","4.60","59.00","65.00","115.00"
"Jun-24","62.50","96.00","140.00","157.50","156.00","8.45","135.00","187.00","174.00","200.00","220.00","209.00","220.00","232.50","38.00","96.00","272.50","4.40","59.00","65.00","113.00"
"Jul-24","59.00","92.50","138.00","147.00","155.50","8.00","132.00","187.00","153.50","170.00","180.00","195.00","210.00","225.00","35.00","92.50","260.00","4.25","61.00","69.00","113.00"
"Q2-24","64.75","101.00","142.50","172.50","162.75","8.75","140.00","202.00","178.67","215.00","231.17","213.50","225.00","240.83","42.00","101.00","282.50","4.60","59.00","65.00","114.67"
"Q3-24","58.00","89.50","137.67","147.00","153.00","7.88","131.00","187.00","149.50","160.00","175.00","189.00","200.00","215.83","34.00","89.50","255.00","4.15","61.00","69.00","114.00"
"Q4-24","69.50","104.50","147.00","160.00","175.00","9.58","141.00","195.00","154.50","170.00","220.00","192.00","200.00","230.00","34.50","104.50","265.00","4.55","65.50","75.50","124.00"
"Cal25","13.90","90.33","10.60","22.50","32.05","32.41","14.50","26.75","28.25","10.50","13.25","38.80","40.00","37.25","32.00","15.50","27.95","4.00","61.00","67.00","116.25"
"Cal26","13.00","88.00","10.10","22.00","31.00","30.37","14.30","25.00","27.25","10.00","12.75","37.35","39.00","37.00","32.00","15.10","27.20","3.70","61.00","67.00","116.25"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
