source,periodType,date,instrument,period,uom,value
GFI,BITR,2026-05-21,TD22,2026-05-01,LSM,17.538889
GFI,BITR,2026-05-21,TD19,2026-05-01,WSC,173.61
GFI,M,2026-05-21,TD3,2026-05-01,WSC,445.497
GFI,M,2026-05-21,TD20,2026-05-01,WSC,191.0
GFI,M,2026-05-21,TD7,2026-05-01,WSC,185.0
GFI,M,2026-05-21,TD8,2026-05-01,WSC,392.0
GFI,M,2026-05-21,TD25,2026-05-01,WSC,275.0
GFI,M,2026-05-21,TD22,2026-05-01,LSM,17.35
GFI,M,2026-05-21,TD19,2026-05-01,WSC,210.0
GFI,M,2026-05-21,TD3,2026-06-01,WSC,405.0
GFI,M,2026-05-21,TD20,2026-06-01,WSC,175.0
GFI,M,2026-05-21,TD7,2026-06-01,WSC,175.0
GFI,M,2026-05-21,TD8,2026-06-01,WSC,315.0
GFI,M,2026-05-21,TD25,2026-06-01,WSC,255.0
GFI,M,2026-05-21,TD22,2026-06-01,LSM,16.0
GFI,M,2026-05-21,TD19,2026-06-01,WSC,190.0
GFI,M,2026-05-21,TD3,2026-07-01,WSC,370.0
GFI,M,2026-05-21,TD20,2026-07-01,WSC,156.0
GFI,M,2026-05-21,TD7,2026-07-01,WSC,160.0
GFI,M,2026-05-21,TD8,2026-07-01,WSC,202.0
GFI,M,2026-05-21,TD25,2026-07-01,WSC,220.0
GFI,M,2026-05-21,TD22,2026-07-01,LSM,14.0
GFI,M,2026-05-21,TD19,2026-07-01,WSC,150.0
GFI,M,2026-05-21,TD3,2026-08-01,WSC,283.0
GFI,M,2026-05-21,TD20,2026-08-01,WSC,137.0
GFI,M,2026-05-21,TD7,2026-08-01,WSC,157.5
GFI,M,2026-05-21,TD8,2026-08-01,WSC,177.0
GFI,M,2026-05-21,TD25,2026-08-01,WSC,204.0
GFI,M,2026-05-21,TD22,2026-08-01,LSM,13.0
GFI,M,2026-05-21,TD19,2026-08-01,WSC,135.0
GFI,M,2026-05-21,TD3,2026-09-01,WSC,219.5
GFI,M,2026-05-21,TD20,2026-09-01,WSC,127.0
GFI,M,2026-05-21,TD7,2026-09-01,WSC,155.0
GFI,M,2026-05-21,TD8,2026-09-01,WSC,177.0
GFI,M,2026-05-21,TD25,2026-09-01,WSC,183.5
GFI,M,2026-05-21,TD22,2026-09-01,LSM,12.0
GFI,M,2026-05-21,TD19,2026-09-01,WSC,135.0
GFI,M,2026-05-21,TD3,2026-10-01,WSC,212.0
GFI,M,2026-05-21,TD20,2026-10-01,WSC,134.0
GFI,M,2026-05-21,TD7,2026-10-01,WSC,167.0
GFI,M,2026-05-21,TD8,2026-10-01,WSC,190.0
GFI,M,2026-05-21,TD25,2026-10-01,WSC,200.0
GFI,M,2026-05-21,TD22,2026-10-01,LSM,12.75
GFI,M,2026-05-21,TD19,2026-10-01,WSC,135.0
GFI,M,2026-05-21,TD3,2026-11-01,WSC,216.0
GFI,M,2026-05-21,TD20,2026-11-01,WSC,145.0
GFI,M,2026-05-21,TD7,2026-11-01,WSC,169.0
GFI,M,2026-05-21,TD8,2026-11-01,WSC,200.0
GFI,M,2026-05-21,TD25,2026-11-01,WSC,212.0
GFI,M,2026-05-21,TD22,2026-11-01,LSM,13.5
GFI,M,2026-05-21,TD19,2026-11-01,WSC,145.0
GFI,M,2026-05-21,TD3,2026-12-01,WSC,220.0
GFI,M,2026-05-21,TD20,2026-12-01,WSC,153.0
GFI,M,2026-05-21,TD7,2026-12-01,WSC,174.0
GFI,M,2026-05-21,TD8,2026-12-01,WSC,205.0
GFI,M,2026-05-21,TD25,2026-12-01,WSC,224.0
GFI,M,2026-05-21,TD22,2026-12-01,LSM,14.25
GFI,M,2026-05-21,TD19,2026-12-01,WSC,150.0
GFI,Q,2026-05-21,TD3,2026-07-01,WSC,290.833333
GFI,Q,2026-05-21,TD20,2026-07-01,WSC,140.0
GFI,Q,2026-05-21,TD7,2026-07-01,WSC,157.5
GFI,Q,2026-05-21,TD8,2026-07-01,WSC,185.333333
GFI,Q,2026-05-21,TD25,2026-07-01,WSC,202.5
GFI,Q,2026-05-21,TD22,2026-07-01,LSM,13.0
GFI,Q,2026-05-21,TD19,2026-07-01,WSC,140.0
GFI,Q,2026-05-21,TD3,2026-10-01,WSC,216.0
GFI,Q,2026-05-21,TD20,2026-10-01,WSC,144.0
GFI,Q,2026-05-21,TD7,2026-10-01,WSC,170.0
GFI,Q,2026-05-21,TD8,2026-10-01,WSC,198.333333
GFI,Q,2026-05-21,TD25,2026-10-01,WSC,212.0
GFI,Q,2026-05-21,TD22,2026-10-01,LSM,13.5
GFI,Q,2026-05-21,TD19,2026-10-01,WSC,143.333333
GFI,Q,2026-05-21,TD3,2027-01-01,PMT,31.75
GFI,Q,2026-05-21,TD20,2027-01-01,PMT,21.3
GFI,Q,2026-05-21,TD7,2027-01-01,PMT,14.0
GFI,Q,2026-05-21,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-05-21,TD25,2027-01-01,PMT,42.25
GFI,Q,2026-05-21,TD22,2027-01-01,LSM,12.0
GFI,Q,2026-05-21,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-05-21,TD3,2027-04-01,PMT,21.5
GFI,Q,2026-05-21,TD20,2027-04-01,PMT,19.0
GFI,Q,2026-05-21,TD7,2027-04-01,PMT,13.5
GFI,Q,2026-05-21,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-05-21,TD25,2027-04-01,PMT,36.0
GFI,Q,2026-05-21,TD22,2027-04-01,LSM,10.0
GFI,Q,2026-05-21,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-05-21,TD3,2027-07-01,PMT,17.4
GFI,Q,2026-05-21,TD20,2027-07-01,PMT,17.5
GFI,Q,2026-05-21,TD7,2027-07-01,PMT,12.9
GFI,Q,2026-05-21,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-05-21,TD25,2027-07-01,PMT,31.9
GFI,Q,2026-05-21,TD22,2027-07-01,LSM,9.0
GFI,Q,2026-05-21,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-05-21,TD3,2027-10-01,PMT,18.35
GFI,Q,2026-05-21,TD20,2027-10-01,PMT,19.3
GFI,Q,2026-05-21,TD7,2027-10-01,PMT,13.4
GFI,Q,2026-05-21,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-05-21,TD25,2027-10-01,PMT,34.85
GFI,Q,2026-05-21,TD22,2027-10-01,LSM,10.0
GFI,Q,2026-05-21,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-05-21,TD3,2028-01-01,PMT,19.0
GFI,Q,2026-05-21,TD20,2028-01-01,PMT,19.2
GFI,Q,2026-05-21,TD7,2028-01-01,PMT,14.7
GFI,Q,2026-05-21,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-05-21,TD25,2028-01-01,PMT,34.75
GFI,Q,2026-05-21,TD22,2028-01-01,LSM,9.35
GFI,Q,2026-05-21,TD19,2028-01-01,PMT,15.55
GFI,A,2026-05-21,TD3,2027-01-01,PMT,22.25
GFI,A,2026-05-21,TD20,2027-01-01,PMT,19.275
GFI,A,2026-05-21,TD7,2027-01-01,PMT,13.45
GFI,A,2026-05-21,TD8,2027-01-01,PMT,20.825
GFI,A,2026-05-21,TD25,2027-01-01,PMT,36.25
GFI,A,2026-05-21,TD22,2027-01-01,LSM,10.25
GFI,A,2026-05-21,TD19,2027-01-01,PMT,14.0
GFI,A,2026-05-21,TD3,2028-01-01,PMT,17.0
GFI,A,2026-05-21,TD20,2028-01-01,PMT,17.2
GFI,A,2026-05-21,TD7,2028-01-01,PMT,12.7
GFI,A,2026-05-21,TD8,2028-01-01,PMT,20.25
GFI,A,2026-05-21,TD25,2028-01-01,PMT,32.75
GFI,A,2026-05-21,TD22,2028-01-01,LSM,7.35
GFI,A,2026-05-21,TD19,2028-01-01,PMT,13.55
GFI,A,2026-05-21,TD3,2029-01-01,PMT,16.0
GFI,A,2026-05-21,TD20,2029-01-01,PMT,16.2
GFI,A,2026-05-21,TD7,2029-01-01,PMT,12.6
GFI,A,2026-05-21,TD8,2029-01-01,PMT,19.7
GFI,A,2026-05-21,TD25,2029-01-01,PMT,31.25
GFI,A,2026-05-21,TD22,2029-01-01,LSM,7.15
GFI,A,2026-05-21,TD19,2029-01-01,PMT,13.25
GFI,BITR,2026-05-22,TD3,2026-05-01,WSC,396.88
GFI,BITR,2026-05-22,TD20,2026-05-01,WSC,175.83
GFI,BITR,2026-05-22,TD7,2026-05-01,WSC,174.58
GFI,BITR,2026-05-22,TD8,2026-05-01,WSC,340.0
GFI,BITR,2026-05-22,TD25,2026-05-01,WSC,225.28
GFI,BITR,2026-05-22,TD22,2026-05-01,LSM,17.116667
GFI,BITR,2026-05-22,TD19,2026-05-01,WSC,173.83
GFI,M,2026-05-22,TD3,2026-05-01,WSC,435.0
GFI,M,2026-05-22,TD20,2026-05-01,WSC,189.0
GFI,M,2026-05-22,TD7,2026-05-01,WSC,185.0
GFI,M,2026-05-22,TD8,2026-05-01,WSC,392.0
GFI,M,2026-05-22,TD25,2026-05-01,WSC,275.0
GFI,M,2026-05-22,TD22,2026-05-01,LSM,17.35
GFI,M,2026-05-22,TD19,2026-05-01,WSC,210.0
GFI,M,2026-05-22,TD3,2026-06-01,WSC,385.0
GFI,M,2026-05-22,TD20,2026-06-01,WSC,165.0
GFI,M,2026-05-22,TD7,2026-06-01,WSC,175.0
GFI,M,2026-05-22,TD8,2026-06-01,WSC,315.0
GFI,M,2026-05-22,TD25,2026-06-01,WSC,250.0
GFI,M,2026-05-22,TD22,2026-06-01,LSM,16.0
GFI,M,2026-05-22,TD19,2026-06-01,WSC,190.0
GFI,M,2026-05-22,TD3,2026-07-01,WSC,350.0
GFI,M,2026-05-22,TD20,2026-07-01,WSC,144.5
GFI,M,2026-05-22,TD7,2026-07-01,WSC,160.0
GFI,M,2026-05-22,TD8,2026-07-01,WSC,202.0
GFI,M,2026-05-22,TD25,2026-07-01,WSC,207.5
GFI,M,2026-05-22,TD22,2026-07-01,LSM,14.0
GFI,M,2026-05-22,TD19,2026-07-01,WSC,150.0
GFI,M,2026-05-22,TD3,2026-08-01,WSC,265.0
GFI,M,2026-05-22,TD20,2026-08-01,WSC,132.0
GFI,M,2026-05-22,TD7,2026-08-01,WSC,157.5
GFI,M,2026-05-22,TD8,2026-08-01,WSC,177.0
GFI,M,2026-05-22,TD25,2026-08-01,WSC,197.0
GFI,M,2026-05-22,TD22,2026-08-01,LSM,13.0
GFI,M,2026-05-22,TD19,2026-08-01,WSC,135.0
GFI,M,2026-05-22,TD3,2026-09-01,WSC,210.0
GFI,M,2026-05-22,TD20,2026-09-01,WSC,121.0
GFI,M,2026-05-22,TD7,2026-09-01,WSC,155.0
GFI,M,2026-05-22,TD8,2026-09-01,WSC,177.0
GFI,M,2026-05-22,TD25,2026-09-01,WSC,177.5
GFI,M,2026-05-22,TD22,2026-09-01,LSM,12.0
GFI,M,2026-05-22,TD19,2026-09-01,WSC,135.0
GFI,M,2026-05-22,TD3,2026-10-01,WSC,207.0
GFI,M,2026-05-22,TD20,2026-10-01,WSC,126.5
GFI,M,2026-05-22,TD7,2026-10-01,WSC,167.0
GFI,M,2026-05-22,TD8,2026-10-01,WSC,190.0
GFI,M,2026-05-22,TD25,2026-10-01,WSC,198.0
GFI,M,2026-05-22,TD22,2026-10-01,LSM,12.75
GFI,M,2026-05-22,TD19,2026-10-01,WSC,135.0
GFI,M,2026-05-22,TD3,2026-11-01,WSC,210.5
GFI,M,2026-05-22,TD20,2026-11-01,WSC,136.5
GFI,M,2026-05-22,TD7,2026-11-01,WSC,169.0
GFI,M,2026-05-22,TD8,2026-11-01,WSC,200.0
GFI,M,2026-05-22,TD25,2026-11-01,WSC,210.0
GFI,M,2026-05-22,TD22,2026-11-01,LSM,13.5
GFI,M,2026-05-22,TD19,2026-11-01,WSC,145.0
GFI,M,2026-05-22,TD3,2026-12-01,WSC,214.0
GFI,M,2026-05-22,TD20,2026-12-01,WSC,146.5
GFI,M,2026-05-22,TD7,2026-12-01,WSC,174.0
GFI,M,2026-05-22,TD8,2026-12-01,WSC,205.0
GFI,M,2026-05-22,TD25,2026-12-01,WSC,222.0
GFI,M,2026-05-22,TD22,2026-12-01,LSM,14.25
GFI,M,2026-05-22,TD19,2026-12-01,WSC,150.0
GFI,Q,2026-05-22,TD3,2026-07-01,WSC,275.0
GFI,Q,2026-05-22,TD20,2026-07-01,WSC,132.5
GFI,Q,2026-05-22,TD7,2026-07-01,WSC,157.5
GFI,Q,2026-05-22,TD8,2026-07-01,WSC,185.333333
GFI,Q,2026-05-22,TD25,2026-07-01,WSC,194.0
GFI,Q,2026-05-22,TD22,2026-07-01,LSM,13.0
GFI,Q,2026-05-22,TD19,2026-07-01,WSC,140.0
GFI,Q,2026-05-22,TD3,2026-10-01,WSC,210.5
GFI,Q,2026-05-22,TD20,2026-10-01,WSC,136.5
GFI,Q,2026-05-22,TD7,2026-10-01,WSC,170.0
GFI,Q,2026-05-22,TD8,2026-10-01,WSC,198.333333
GFI,Q,2026-05-22,TD25,2026-10-01,WSC,210.0
GFI,Q,2026-05-22,TD22,2026-10-01,LSM,13.5
GFI,Q,2026-05-22,TD19,2026-10-01,WSC,143.333333
GFI,Q,2026-05-22,TD3,2027-01-01,PMT,31.5
GFI,Q,2026-05-22,TD20,2027-01-01,PMT,20.8
GFI,Q,2026-05-22,TD7,2027-01-01,PMT,14.0
GFI,Q,2026-05-22,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-05-22,TD25,2027-01-01,PMT,41.75
GFI,Q,2026-05-22,TD22,2027-01-01,LSM,12.0
GFI,Q,2026-05-22,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-05-22,TD3,2027-04-01,PMT,21.1
GFI,Q,2026-05-22,TD20,2027-04-01,PMT,18.7
GFI,Q,2026-05-22,TD7,2027-04-01,PMT,13.5
GFI,Q,2026-05-22,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-05-22,TD25,2027-04-01,PMT,35.5
GFI,Q,2026-05-22,TD22,2027-04-01,LSM,10.0
GFI,Q,2026-05-22,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-05-22,TD3,2027-07-01,PMT,16.9
GFI,Q,2026-05-22,TD20,2027-07-01,PMT,17.4
GFI,Q,2026-05-22,TD7,2027-07-01,PMT,12.9
GFI,Q,2026-05-22,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-05-22,TD25,2027-07-01,PMT,31.4
GFI,Q,2026-05-22,TD22,2027-07-01,LSM,9.0
GFI,Q,2026-05-22,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-05-22,TD3,2027-10-01,PMT,17.9
GFI,Q,2026-05-22,TD20,2027-10-01,PMT,19.1
GFI,Q,2026-05-22,TD7,2027-10-01,PMT,13.4
GFI,Q,2026-05-22,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-05-22,TD25,2027-10-01,PMT,34.35
GFI,Q,2026-05-22,TD22,2027-10-01,LSM,10.0
GFI,Q,2026-05-22,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-05-22,TD3,2028-01-01,PMT,19.0
GFI,Q,2026-05-22,TD20,2028-01-01,PMT,19.05
GFI,Q,2026-05-22,TD7,2028-01-01,PMT,14.7
GFI,Q,2026-05-22,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-05-22,TD25,2028-01-01,PMT,34.4
GFI,Q,2026-05-22,TD22,2028-01-01,LSM,9.35
GFI,Q,2026-05-22,TD19,2028-01-01,PMT,15.55
GFI,A,2026-05-22,TD3,2027-01-01,PMT,21.85
GFI,A,2026-05-22,TD20,2027-01-01,PMT,19.0
GFI,A,2026-05-22,TD7,2027-01-01,PMT,13.45
GFI,A,2026-05-22,TD8,2027-01-01,PMT,20.825
GFI,A,2026-05-22,TD25,2027-01-01,PMT,35.75
GFI,A,2026-05-22,TD22,2027-01-01,LSM,10.25
GFI,A,2026-05-22,TD19,2027-01-01,PMT,14.0
GFI,A,2026-05-22,TD3,2028-01-01,PMT,17.0
GFI,A,2026-05-22,TD20,2028-01-01,PMT,17.05
GFI,A,2026-05-22,TD7,2028-01-01,PMT,12.7
GFI,A,2026-05-22,TD8,2028-01-01,PMT,20.25
GFI,A,2026-05-22,TD25,2028-01-01,PMT,32.4
GFI,A,2026-05-22,TD22,2028-01-01,LSM,7.35
GFI,A,2026-05-22,TD19,2028-01-01,PMT,13.55
GFI,A,2026-05-22,TD3,2029-01-01,PMT,16.0
GFI,A,2026-05-22,TD20,2029-01-01,PMT,16.05
GFI,A,2026-05-22,TD7,2029-01-01,PMT,12.6
GFI,A,2026-05-22,TD8,2029-01-01,PMT,19.7
GFI,A,2026-05-22,TD25,2029-01-01,PMT,30.9
GFI,A,2026-05-22,TD22,2029-01-01,LSM,7.15
GFI,A,2026-05-22,TD19,2029-01-01,PMT,13.25
GFI,BITR,2026-05-26,TD3,2026-05-01,WSC,395.0
GFI,BITR,2026-05-26,TD20,2026-05-01,WSC,171.94
GFI,BITR,2026-05-26,TD7,2026-05-01,WSC,170.42
GFI,BITR,2026-05-26,TD8,2026-05-01,WSC,339.29
GFI,BITR,2026-05-26,TD25,2026-05-01,WSC,225.56
GFI,BITR,2026-05-26,TD22,2026-05-01,LSM,17.0
GFI,BITR,2026-05-26,TD19,2026-05-01,WSC,171.56
GFI,M,2026-05-26,TD3,2026-05-01,WSC,430.0
GFI,M,2026-05-26,TD20,2026-05-01,WSC,188.0
GFI,M,2026-05-26,TD7,2026-05-01,WSC,190.0
GFI,M,2026-05-26,TD8,2026-05-01,WSC,380.0
GFI,M,2026-05-26,TD25,2026-05-01,WSC,268.0
GFI,M,2026-05-26,TD22,2026-05-01,LSM,17.2
GFI,M,2026-05-26,TD19,2026-05-01,WSC,205.0
GFI,M,2026-05-26,TD3,2026-06-01,WSC,347.5
GFI,M,2026-05-26,TD20,2026-06-01,WSC,160.0
GFI,M,2026-05-26,TD7,2026-06-01,WSC,175.0
GFI,M,2026-05-26,TD8,2026-06-01,WSC,320.0
GFI,M,2026-05-26,TD25,2026-06-01,WSC,235.0
GFI,M,2026-05-26,TD22,2026-06-01,LSM,16.0
GFI,M,2026-05-26,TD19,2026-06-01,WSC,190.0
GFI,M,2026-05-26,TD3,2026-07-01,WSC,320.0
GFI,M,2026-05-26,TD20,2026-07-01,WSC,143.0
GFI,M,2026-05-26,TD7,2026-07-01,WSC,160.0
GFI,M,2026-05-26,TD8,2026-07-01,WSC,202.0
GFI,M,2026-05-26,TD25,2026-07-01,WSC,205.0
GFI,M,2026-05-26,TD22,2026-07-01,LSM,14.0
GFI,M,2026-05-26,TD19,2026-07-01,WSC,150.0
GFI,M,2026-05-26,TD3,2026-08-01,WSC,235.0
GFI,M,2026-05-26,TD20,2026-08-01,WSC,131.0
GFI,M,2026-05-26,TD7,2026-08-01,WSC,157.5
GFI,M,2026-05-26,TD8,2026-08-01,WSC,177.0
GFI,M,2026-05-26,TD25,2026-08-01,WSC,193.5
GFI,M,2026-05-26,TD22,2026-08-01,LSM,13.0
GFI,M,2026-05-26,TD19,2026-08-01,WSC,135.0
GFI,M,2026-05-26,TD3,2026-09-01,WSC,185.0
GFI,M,2026-05-26,TD20,2026-09-01,WSC,122.0
GFI,M,2026-05-26,TD7,2026-09-01,WSC,155.0
GFI,M,2026-05-26,TD8,2026-09-01,WSC,177.0
GFI,M,2026-05-26,TD25,2026-09-01,WSC,179.0
GFI,M,2026-05-26,TD22,2026-09-01,LSM,12.0
GFI,M,2026-05-26,TD19,2026-09-01,WSC,135.0
GFI,M,2026-05-26,TD3,2026-10-01,WSC,182.5
GFI,M,2026-05-26,TD20,2026-10-01,WSC,128.5
GFI,M,2026-05-26,TD7,2026-10-01,WSC,167.0
GFI,M,2026-05-26,TD8,2026-10-01,WSC,190.0
GFI,M,2026-05-26,TD25,2026-10-01,WSC,198.0
GFI,M,2026-05-26,TD22,2026-10-01,LSM,12.75
GFI,M,2026-05-26,TD19,2026-10-01,WSC,135.0
GFI,M,2026-05-26,TD3,2026-11-01,WSC,187.5
GFI,M,2026-05-26,TD20,2026-11-01,WSC,138.5
GFI,M,2026-05-26,TD7,2026-11-01,WSC,169.0
GFI,M,2026-05-26,TD8,2026-11-01,WSC,200.0
GFI,M,2026-05-26,TD25,2026-11-01,WSC,210.0
GFI,M,2026-05-26,TD22,2026-11-01,LSM,13.5
GFI,M,2026-05-26,TD19,2026-11-01,WSC,145.0
GFI,M,2026-05-26,TD3,2026-12-01,WSC,192.5
GFI,M,2026-05-26,TD20,2026-12-01,WSC,148.5
GFI,M,2026-05-26,TD7,2026-12-01,WSC,174.0
GFI,M,2026-05-26,TD8,2026-12-01,WSC,205.0
GFI,M,2026-05-26,TD25,2026-12-01,WSC,222.0
GFI,M,2026-05-26,TD22,2026-12-01,LSM,14.25
GFI,M,2026-05-26,TD19,2026-12-01,WSC,150.0
GFI,Q,2026-05-26,TD3,2026-07-01,WSC,246.666667
GFI,Q,2026-05-26,TD20,2026-07-01,WSC,132.0
GFI,Q,2026-05-26,TD7,2026-07-01,WSC,157.5
GFI,Q,2026-05-26,TD8,2026-07-01,WSC,185.333333
GFI,Q,2026-05-26,TD25,2026-07-01,WSC,192.5
GFI,Q,2026-05-26,TD22,2026-07-01,LSM,13.0
GFI,Q,2026-05-26,TD19,2026-07-01,WSC,140.0
GFI,Q,2026-05-26,TD3,2026-10-01,WSC,187.5
GFI,Q,2026-05-26,TD20,2026-10-01,WSC,138.5
GFI,Q,2026-05-26,TD7,2026-10-01,WSC,170.0
GFI,Q,2026-05-26,TD8,2026-10-01,WSC,198.333333
GFI,Q,2026-05-26,TD25,2026-10-01,WSC,210.0
GFI,Q,2026-05-26,TD22,2026-10-01,LSM,13.5
GFI,Q,2026-05-26,TD19,2026-10-01,WSC,143.333333
GFI,Q,2026-05-26,TD3,2027-01-01,PMT,30.0
GFI,Q,2026-05-26,TD20,2027-01-01,PMT,20.8
GFI,Q,2026-05-26,TD7,2027-01-01,PMT,14.0
GFI,Q,2026-05-26,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-05-26,TD25,2027-01-01,PMT,41.9
GFI,Q,2026-05-26,TD22,2027-01-01,LSM,12.0
GFI,Q,2026-05-26,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-05-26,TD3,2027-04-01,PMT,21.0
GFI,Q,2026-05-26,TD20,2027-04-01,PMT,18.7
GFI,Q,2026-05-26,TD7,2027-04-01,PMT,13.25
GFI,Q,2026-05-26,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-05-26,TD25,2027-04-01,PMT,35.5
GFI,Q,2026-05-26,TD22,2027-04-01,LSM,10.0
GFI,Q,2026-05-26,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-05-26,TD3,2027-07-01,PMT,16.85
GFI,Q,2026-05-26,TD20,2027-07-01,PMT,17.4
GFI,Q,2026-05-26,TD7,2027-07-01,PMT,12.9
GFI,Q,2026-05-26,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-05-26,TD25,2027-07-01,PMT,31.5
GFI,Q,2026-05-26,TD22,2027-07-01,LSM,9.0
GFI,Q,2026-05-26,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-05-26,TD3,2027-10-01,PMT,17.95
GFI,Q,2026-05-26,TD20,2027-10-01,PMT,19.1
GFI,Q,2026-05-26,TD7,2027-10-01,PMT,13.4
GFI,Q,2026-05-26,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-05-26,TD25,2027-10-01,PMT,34.5
GFI,Q,2026-05-26,TD22,2027-10-01,LSM,10.0
GFI,Q,2026-05-26,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-05-26,TD3,2028-01-01,PMT,19.0
GFI,Q,2026-05-26,TD20,2028-01-01,PMT,19.05
GFI,Q,2026-05-26,TD7,2028-01-01,PMT,14.7
GFI,Q,2026-05-26,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-05-26,TD25,2028-01-01,PMT,34.4
GFI,Q,2026-05-26,TD22,2028-01-01,LSM,9.35
GFI,Q,2026-05-26,TD19,2028-01-01,PMT,15.55
GFI,A,2026-05-26,TD3,2027-01-01,PMT,21.45
GFI,A,2026-05-26,TD20,2027-01-01,PMT,19.0
GFI,A,2026-05-26,TD7,2027-01-01,PMT,13.3875
GFI,A,2026-05-26,TD8,2027-01-01,PMT,20.825
GFI,A,2026-05-26,TD25,2027-01-01,PMT,35.85
GFI,A,2026-05-26,TD22,2027-01-01,LSM,10.25
GFI,A,2026-05-26,TD19,2027-01-01,PMT,14.0
GFI,A,2026-05-26,TD3,2028-01-01,PMT,17.0
GFI,A,2026-05-26,TD20,2028-01-01,PMT,17.05
GFI,A,2026-05-26,TD7,2028-01-01,PMT,12.7
GFI,A,2026-05-26,TD8,2028-01-01,PMT,20.25
GFI,A,2026-05-26,TD25,2028-01-01,PMT,32.4
GFI,A,2026-05-26,TD22,2028-01-01,LSM,7.35
GFI,A,2026-05-26,TD19,2028-01-01,PMT,13.55
GFI,A,2026-05-26,TD3,2029-01-01,PMT,16.0
GFI,A,2026-05-26,TD20,2029-01-01,PMT,16.05
GFI,A,2026-05-26,TD7,2029-01-01,PMT,12.6
GFI,A,2026-05-26,TD8,2029-01-01,PMT,19.7
GFI,A,2026-05-26,TD25,2029-01-01,PMT,30.9
GFI,A,2026-05-26,TD22,2029-01-01,LSM,7.15
GFI,A,2026-05-26,TD19,2029-01-01,PMT,13.25
GFI,BITR,2026-05-27,TD3,2026-05-01,WSC,393.75
GFI,BITR,2026-05-27,TD20,2026-05-01,WSC,167.78
GFI,BITR,2026-05-27,TD7,2026-05-01,WSC,169.58
GFI,BITR,2026-05-27,TD8,2026-05-01,WSC,0.0
GFI,BITR,2026-05-27,TD25,2026-05-01,WSC,208.33
GFI,BITR,2026-05-27,TD22,2026-05-01,LSM,17.033444
GFI,BITR,2026-05-27,TD19,2026-05-01,WSC,172.94
GFI,M,2026-05-27,TD3,2026-05-01,WSC,428.5
GFI,M,2026-05-27,TD20,2026-05-01,WSC,187.0
GFI,M,2026-05-27,TD7,2026-05-01,WSC,189.0
GFI,M,2026-05-27,TD8,2026-05-01,WSC,380.0
GFI,M,2026-05-27,TD25,2026-05-01,WSC,263.0
GFI,M,2026-05-27,TD22,2026-05-01,LSM,17.2
GFI,M,2026-05-27,TD19,2026-05-01,WSC,205.0
GFI,M,2026-05-27,TD3,2026-06-01,WSC,332.5
GFI,M,2026-05-27,TD20,2026-06-01,WSC,150.0
GFI,M,2026-05-27,TD7,2026-06-01,WSC,175.0
GFI,M,2026-05-27,TD8,2026-06-01,WSC,320.0
GFI,M,2026-05-27,TD25,2026-06-01,WSC,212.5
GFI,M,2026-05-27,TD22,2026-06-01,LSM,16.0
GFI,M,2026-05-27,TD19,2026-06-01,WSC,190.0
GFI,M,2026-05-27,TD3,2026-07-01,WSC,315.0
GFI,M,2026-05-27,TD20,2026-07-01,WSC,132.0
GFI,M,2026-05-27,TD7,2026-07-01,WSC,160.0
GFI,M,2026-05-27,TD8,2026-07-01,WSC,202.0
GFI,M,2026-05-27,TD25,2026-07-01,WSC,200.0
GFI,M,2026-05-27,TD22,2026-07-01,LSM,14.0
GFI,M,2026-05-27,TD19,2026-07-01,WSC,150.0
GFI,M,2026-05-27,TD3,2026-08-01,WSC,230.0
GFI,M,2026-05-27,TD20,2026-08-01,WSC,120.0
GFI,M,2026-05-27,TD7,2026-08-01,WSC,157.5
GFI,M,2026-05-27,TD8,2026-08-01,WSC,177.0
GFI,M,2026-05-27,TD25,2026-08-01,WSC,185.0
GFI,M,2026-05-27,TD22,2026-08-01,LSM,13.0
GFI,M,2026-05-27,TD19,2026-08-01,WSC,135.0
GFI,M,2026-05-27,TD3,2026-09-01,WSC,175.0
